caption_pos,caption_neg,relation,shape1,color1,shape2,color2,image
The gray cube is in front of the purple cone,The purple cone is in front of the gray cube,front,cube,gray,cone,purple,000645.png
The purple cube is in front of the gray cone,The gray cone is in front of the purple cube,front,cube,purple,cone,gray,000659.png
The red cube is in front of the blue cone,The blue cone is in front of the red cube,front,cube,red,cone,blue,000664.png
The blue cube is in front of the brown cone,The brown cone is in front of the blue cube,front,cube,blue,cone,brown,000617.png
The cyan cube is in front of the purple cone,The purple cone is in front of the cyan cube,front,cube,cyan,cone,purple,000637.png
The blue cube is in front of the cyan cone,The cyan cone is in front of the blue cube,front,cube,blue,cone,cyan,000618.png
The yellow cube is in front of the red cone,The red cone is in front of the yellow cube,front,cube,yellow,cone,red,000678.png
The green cube is in front of the yellow cone,The yellow cone is in front of the green cube,front,cube,green,cone,yellow,000655.png
The green cube is in front of the gray cone,The gray cone is in front of the green cube,front,cube,green,cone,gray,000651.png
The cyan cube is in front of the yellow cone,The yellow cone is in front of the cyan cube,front,cube,cyan,cone,yellow,000639.png
The red cube is in front of the purple cone,The purple cone is in front of the red cube,front,cube,red,cone,purple,000669.png
The brown cube is in front of the cyan cone,The cyan cone is in front of the brown cube,front,cube,brown,cone,cyan,000626.png
The cyan cube is in front of the red cone,The red cone is in front of the cyan cube,front,cube,cyan,cone,red,000638.png
The cyan cube is in front of the cyan cone,The cyan cone is in front of the cyan cube,front,cube,cyan,cone,cyan,000634.png
The yellow cube is in front of the yellow cone,The yellow cone is in front of the yellow cube,front,cube,yellow,cone,yellow,000679.png
The cyan cube is in front of the green cone,The green cone is in front of the cyan cube,front,cube,cyan,cone,green,000636.png
The blue cube is in front of the yellow cone,The yellow cone is in front of the blue cube,front,cube,blue,cone,yellow,000623.png
The purple cube is in front of the cyan cone,The cyan cone is in front of the purple cube,front,cube,purple,cone,cyan,000658.png
The brown cube is in front of the red cone,The red cone is in front of the brown cube,front,cube,brown,cone,red,000630.png
The gray cube is in front of the green cone,The green cone is in front of the gray cube,front,cube,gray,cone,green,000644.png
The red cube is in front of the gray cone,The gray cone is in front of the red cube,front,cube,red,cone,gray,000667.png
The green cube is in front of the red cone,The red cone is in front of the green cube,front,cube,green,cone,red,000654.png
The cyan cube is in front of the yellow cube,The yellow cube is in front of the cyan cube,front,cube,cyan,cube,yellow,000761.png
The green cube is in front of the purple cube,The purple cube is in front of the green cube,front,cube,green,cube,purple,000766.png
The brown cube is in front of the red cube,The red cube is in front of the brown cube,front,cube,brown,cube,red,000755.png
The cyan cube is in front of the gray cube,The gray cube is in front of the cyan cube,front,cube,cyan,cube,gray,000757.png
The cyan cube is in front of the purple cube,The purple cube is in front of the cyan cube,front,cube,cyan,cube,purple,000759.png
The blue cube is in front of the cyan cube,The cyan cube is in front of the blue cube,front,cube,blue,cube,cyan,000745.png
The blue cube is in front of the purple cube,The purple cube is in front of the blue cube,front,cube,blue,cube,purple,000748.png
The blue cube is in front of the red cube,The red cube is in front of the blue cube,front,cube,blue,cube,red,000749.png
The blue cube is in front of the gray cube,The gray cube is in front of the blue cube,front,cube,blue,cube,gray,000746.png
The cyan cube is in front of the red cube,The red cube is in front of the cyan cube,front,cube,cyan,cube,red,000760.png
The green cube is in front of the red cube,The red cube is in front of the green cube,front,cube,green,cube,red,000767.png
The blue cube is in front of the green cube,The green cube is in front of the blue cube,front,cube,blue,cube,green,000747.png
The purple cube is in front of the yellow cube,The yellow cube is in front of the purple cube,front,cube,purple,cube,yellow,000770.png
The green cube is in front of the yellow cube,The yellow cube is in front of the green cube,front,cube,green,cube,yellow,000768.png
The gray cube is in front of the green cube,The green cube is in front of the gray cube,front,cube,gray,cube,green,000762.png
The red cube is in front of the yellow cube,The yellow cube is in front of the red cube,front,cube,red,cube,yellow,000771.png
The gray cube is in front of the red cube,The red cube is in front of the gray cube,front,cube,gray,cube,red,000764.png
The brown cube is in front of the cyan cube,The cyan cube is in front of the brown cube,front,cube,brown,cube,cyan,000751.png
The brown cube is in front of the purple cube,The purple cube is in front of the brown cube,front,cube,brown,cube,purple,000754.png
The cyan cube is in front of the green cube,The green cube is in front of the cyan cube,front,cube,cyan,cube,green,000758.png
The gray cube is in front of the purple cube,The purple cube is in front of the gray cube,front,cube,gray,cube,purple,000763.png
The blue cube is in front of the yellow cube,The yellow cube is in front of the blue cube,front,cube,blue,cube,yellow,000750.png
The brown cube is in front of the purple sphere,The purple sphere is in front of the brown cube,front,cube,brown,sphere,purple,000565.png
The green cube is in front of the cyan sphere,The cyan sphere is in front of the green cube,front,cube,green,sphere,cyan,000586.png
The red cube is in front of the cyan sphere,The cyan sphere is in front of the red cube,front,cube,red,sphere,cyan,000602.png
The blue cube is in front of the gray sphere,The gray sphere is in front of the blue cube,front,cube,blue,sphere,gray,000555.png
The cyan cube is in front of the brown sphere,The brown sphere is in front of the cyan cube,front,cube,cyan,sphere,brown,000569.png
The red cube is in front of the brown sphere,The brown sphere is in front of the red cube,front,cube,red,sphere,brown,000601.png
The brown cube is in front of the blue sphere,The blue sphere is in front of the brown cube,front,cube,brown,sphere,blue,000560.png
The blue cube is in front of the red sphere,The red sphere is in front of the blue cube,front,cube,blue,sphere,red,000558.png
The green cube is in front of the brown sphere,The brown sphere is in front of the green cube,front,cube,green,sphere,brown,000585.png
The blue cube is in front of the green sphere,The green sphere is in front of the blue cube,front,cube,blue,sphere,green,000556.png
The purple cube is in front of the yellow sphere,The yellow sphere is in front of the purple cube,front,cube,purple,sphere,yellow,000599.png
The cyan cube is in front of the gray sphere,The gray sphere is in front of the cyan cube,front,cube,cyan,sphere,gray,000571.png
The red cube is in front of the red sphere,The red sphere is in front of the red cube,front,cube,red,sphere,red,000606.png
The purple cube is in front of the brown sphere,The brown sphere is in front of the purple cube,front,cube,purple,sphere,brown,000593.png
The red cube is in front of the yellow sphere,The yellow sphere is in front of the red cube,front,cube,red,sphere,yellow,000607.png
The gray cube is in front of the yellow sphere,The yellow sphere is in front of the gray cube,front,cube,gray,sphere,yellow,000583.png
The gray cube is in front of the red sphere,The red sphere is in front of the gray cube,front,cube,gray,sphere,red,000582.png
The yellow cube is in front of the gray sphere,The gray sphere is in front of the yellow cube,front,cube,yellow,sphere,gray,000611.png
The yellow cube is in front of the green sphere,The green sphere is in front of the yellow cube,front,cube,yellow,sphere,green,000612.png
The brown cube is in front of the yellow sphere,The yellow sphere is in front of the brown cube,front,cube,brown,sphere,yellow,000567.png
The gray cube is in front of the gray sphere,The gray sphere is in front of the gray cube,front,cube,gray,sphere,gray,000579.png
The gray cube is in front of the cyan sphere,The cyan sphere is in front of the gray cube,front,cube,gray,sphere,cyan,000578.png
The gray cube is in front of the blue sphere,The blue sphere is in front of the gray cube,front,cube,gray,sphere,blue,000576.png
The purple cube is in front of the red sphere,The red sphere is in front of the purple cube,front,cube,purple,sphere,red,000598.png
The brown cube is in front of the gray sphere,The gray sphere is in front of the brown cube,front,cube,brown,sphere,gray,000563.png
The green cube is in front of the blue sphere,The blue sphere is in front of the green cube,front,cube,green,sphere,blue,000584.png
The yellow cube is in front of the brown sphere,The brown sphere is in front of the yellow cube,front,cube,yellow,sphere,brown,000609.png
The purple cube is in front of the purple sphere,The purple sphere is in front of the purple cube,front,cube,purple,sphere,purple,000597.png
The green cube is in front of the purple sphere,The purple sphere is in front of the green cube,front,cube,green,sphere,purple,000589.png
The gray cube is in front of the purple sphere,The purple sphere is in front of the gray cube,front,cube,gray,sphere,purple,000581.png
The purple cube is in front of the gray sphere,The gray sphere is in front of the purple cube,front,cube,purple,sphere,gray,000595.png
The red cube is in front of the blue sphere,The blue sphere is in front of the red cube,front,cube,red,sphere,blue,000600.png
The blue cube is in front of the brown sphere,The brown sphere is in front of the blue cube,front,cube,blue,sphere,brown,000553.png
The cyan cube is in front of the purple sphere,The purple sphere is in front of the cyan cube,front,cube,cyan,sphere,purple,000573.png
The blue cube is in front of the cyan sphere,The cyan sphere is in front of the blue cube,front,cube,blue,sphere,cyan,000554.png
The yellow cube is in front of the red sphere,The red sphere is in front of the yellow cube,front,cube,yellow,sphere,red,000614.png
The green cube is in front of the yellow sphere,The yellow sphere is in front of the green cube,front,cube,green,sphere,yellow,000591.png
The green cube is in front of the gray sphere,The gray sphere is in front of the green cube,front,cube,green,sphere,gray,000587.png
The cyan cube is in front of the yellow sphere,The yellow sphere is in front of the cyan cube,front,cube,cyan,sphere,yellow,000575.png
The red cube is in front of the purple sphere,The purple sphere is in front of the red cube,front,cube,red,sphere,purple,000605.png
The brown cube is in front of the cyan sphere,The cyan sphere is in front of the brown cube,front,cube,brown,sphere,cyan,000562.png
The cyan cube is in front of the red sphere,The red sphere is in front of the cyan cube,front,cube,cyan,sphere,red,000574.png
The cyan cube is in front of the cyan sphere,The cyan sphere is in front of the cyan cube,front,cube,cyan,sphere,cyan,000570.png
The yellow cube is in front of the yellow sphere,The yellow sphere is in front of the yellow cube,front,cube,yellow,sphere,yellow,000615.png
The cyan cube is in front of the green sphere,The green sphere is in front of the cyan cube,front,cube,cyan,sphere,green,000572.png
The blue cube is in front of the yellow sphere,The yellow sphere is in front of the blue cube,front,cube,blue,sphere,yellow,000559.png
The purple cube is in front of the cyan sphere,The cyan sphere is in front of the purple cube,front,cube,purple,sphere,cyan,000594.png
The brown cube is in front of the red sphere,The red sphere is in front of the brown cube,front,cube,brown,sphere,red,000566.png
The gray cube is in front of the green sphere,The green sphere is in front of the gray cube,front,cube,gray,sphere,green,000580.png
The red cube is in front of the gray sphere,The gray sphere is in front of the red cube,front,cube,red,sphere,gray,000603.png
The green cube is in front of the red sphere,The red sphere is in front of the green cube,front,cube,green,sphere,red,000590.png
The brown sphere is in front of the purple cone,The purple cone is in front of the brown sphere,front,sphere,brown,cone,purple,000693.png
The green sphere is in front of the cyan cone,The cyan cone is in front of the green sphere,front,sphere,green,cone,cyan,000714.png
The red sphere is in front of the cyan cone,The cyan cone is in front of the red sphere,front,sphere,red,cone,cyan,000730.png
The blue sphere is in front of the gray cone,The gray cone is in front of the blue sphere,front,sphere,blue,cone,gray,000683.png
The cyan sphere is in front of the brown cone,The brown cone is in front of the cyan sphere,front,sphere,cyan,cone,brown,000697.png
The red sphere is in front of the brown cone,The brown cone is in front of the red sphere,front,sphere,red,cone,brown,000729.png
The brown sphere is in front of the blue cone,The blue cone is in front of the brown sphere,front,sphere,brown,cone,blue,000688.png
The blue sphere is in front of the red cone,The red cone is in front of the blue sphere,front,sphere,blue,cone,red,000686.png
The green sphere is in front of the brown cone,The brown cone is in front of the green sphere,front,sphere,green,cone,brown,000713.png
The blue sphere is in front of the green cone,The green cone is in front of the blue sphere,front,sphere,blue,cone,green,000684.png
The purple sphere is in front of the yellow cone,The yellow cone is in front of the purple sphere,front,sphere,purple,cone,yellow,000727.png
The cyan sphere is in front of the gray cone,The gray cone is in front of the cyan sphere,front,sphere,cyan,cone,gray,000699.png
The red sphere is in front of the red cone,The red cone is in front of the red sphere,front,sphere,red,cone,red,000734.png
The purple sphere is in front of the brown cone,The brown cone is in front of the purple sphere,front,sphere,purple,cone,brown,000721.png
The red sphere is in front of the yellow cone,The yellow cone is in front of the red sphere,front,sphere,red,cone,yellow,000735.png
The gray sphere is in front of the yellow cone,The yellow cone is in front of the gray sphere,front,sphere,gray,cone,yellow,000711.png
The gray sphere is in front of the red cone,The red cone is in front of the gray sphere,front,sphere,gray,cone,red,000710.png
The yellow sphere is in front of the gray cone,The gray cone is in front of the yellow sphere,front,sphere,yellow,cone,gray,000739.png
The yellow sphere is in front of the green cone,The green cone is in front of the yellow sphere,front,sphere,yellow,cone,green,000740.png
The brown sphere is in front of the yellow cone,The yellow cone is in front of the brown sphere,front,sphere,brown,cone,yellow,000695.png
The gray sphere is in front of the gray cone,The gray cone is in front of the gray sphere,front,sphere,gray,cone,gray,000707.png
The gray sphere is in front of the cyan cone,The cyan cone is in front of the gray sphere,front,sphere,gray,cone,cyan,000706.png
The gray sphere is in front of the blue cone,The blue cone is in front of the gray sphere,front,sphere,gray,cone,blue,000704.png
The purple sphere is in front of the red cone,The red cone is in front of the purple sphere,front,sphere,purple,cone,red,000726.png
The brown sphere is in front of the gray cone,The gray cone is in front of the brown sphere,front,sphere,brown,cone,gray,000691.png
The green sphere is in front of the blue cone,The blue cone is in front of the green sphere,front,sphere,green,cone,blue,000712.png
The yellow sphere is in front of the brown cone,The brown cone is in front of the yellow sphere,front,sphere,yellow,cone,brown,000737.png
The purple sphere is in front of the purple cone,The purple cone is in front of the purple sphere,front,sphere,purple,cone,purple,000725.png
The green sphere is in front of the purple cone,The purple cone is in front of the green sphere,front,sphere,green,cone,purple,000717.png
The gray sphere is in front of the purple cone,The purple cone is in front of the gray sphere,front,sphere,gray,cone,purple,000709.png
The purple sphere is in front of the gray cone,The gray cone is in front of the purple sphere,front,sphere,purple,cone,gray,000723.png
The red sphere is in front of the blue cone,The blue cone is in front of the red sphere,front,sphere,red,cone,blue,000728.png
The blue sphere is in front of the brown cone,The brown cone is in front of the blue sphere,front,sphere,blue,cone,brown,000681.png
The cyan sphere is in front of the purple cone,The purple cone is in front of the cyan sphere,front,sphere,cyan,cone,purple,000701.png
The blue sphere is in front of the cyan cone,The cyan cone is in front of the blue sphere,front,sphere,blue,cone,cyan,000682.png
The yellow sphere is in front of the red cone,The red cone is in front of the yellow sphere,front,sphere,yellow,cone,red,000742.png
The green sphere is in front of the yellow cone,The yellow cone is in front of the green sphere,front,sphere,green,cone,yellow,000719.png
The green sphere is in front of the gray cone,The gray cone is in front of the green sphere,front,sphere,green,cone,gray,000715.png
The cyan sphere is in front of the yellow cone,The yellow cone is in front of the cyan sphere,front,sphere,cyan,cone,yellow,000703.png
The red sphere is in front of the purple cone,The purple cone is in front of the red sphere,front,sphere,red,cone,purple,000733.png
The brown sphere is in front of the cyan cone,The cyan cone is in front of the brown sphere,front,sphere,brown,cone,cyan,000690.png
The cyan sphere is in front of the red cone,The red cone is in front of the cyan sphere,front,sphere,cyan,cone,red,000702.png
The cyan sphere is in front of the cyan cone,The cyan cone is in front of the cyan sphere,front,sphere,cyan,cone,cyan,000698.png
The yellow sphere is in front of the yellow cone,The yellow cone is in front of the yellow sphere,front,sphere,yellow,cone,yellow,000743.png
The cyan sphere is in front of the green cone,The green cone is in front of the cyan sphere,front,sphere,cyan,cone,green,000700.png
The blue sphere is in front of the yellow cone,The yellow cone is in front of the blue sphere,front,sphere,blue,cone,yellow,000687.png
The purple sphere is in front of the cyan cone,The cyan cone is in front of the purple sphere,front,sphere,purple,cone,cyan,000722.png
The brown sphere is in front of the red cone,The red cone is in front of the brown sphere,front,sphere,brown,cone,red,000694.png
The gray sphere is in front of the green cone,The green cone is in front of the gray sphere,front,sphere,gray,cone,green,000708.png
The red sphere is in front of the gray cone,The gray cone is in front of the red sphere,front,sphere,red,cone,gray,000731.png
The green sphere is in front of the red cone,The red cone is in front of the green sphere,front,sphere,green,cone,red,000718.png
The cyan sphere is in front of the yellow sphere,The yellow sphere is in front of the cyan sphere,front,sphere,cyan,sphere,yellow,000789.png
The green sphere is in front of the purple sphere,The purple sphere is in front of the green sphere,front,sphere,green,sphere,purple,000794.png
The brown sphere is in front of the red sphere,The red sphere is in front of the brown sphere,front,sphere,brown,sphere,red,000783.png
The cyan sphere is in front of the gray sphere,The gray sphere is in front of the cyan sphere,front,sphere,cyan,sphere,gray,000785.png
The cyan sphere is in front of the purple sphere,The purple sphere is in front of the cyan sphere,front,sphere,cyan,sphere,purple,000787.png
The blue sphere is in front of the cyan sphere,The cyan sphere is in front of the blue sphere,front,sphere,blue,sphere,cyan,000773.png
The blue sphere is in front of the purple sphere,The purple sphere is in front of the blue sphere,front,sphere,blue,sphere,purple,000776.png
The blue sphere is in front of the red sphere,The red sphere is in front of the blue sphere,front,sphere,blue,sphere,red,000777.png
The blue sphere is in front of the gray sphere,The gray sphere is in front of the blue sphere,front,sphere,blue,sphere,gray,000774.png
The cyan sphere is in front of the red sphere,The red sphere is in front of the cyan sphere,front,sphere,cyan,sphere,red,000788.png
The green sphere is in front of the red sphere,The red sphere is in front of the green sphere,front,sphere,green,sphere,red,000795.png
The blue sphere is in front of the green sphere,The green sphere is in front of the blue sphere,front,sphere,blue,sphere,green,000775.png
The purple sphere is in front of the yellow sphere,The yellow sphere is in front of the purple sphere,front,sphere,purple,sphere,yellow,000798.png
The green sphere is in front of the yellow sphere,The yellow sphere is in front of the green sphere,front,sphere,green,sphere,yellow,000796.png
The gray sphere is in front of the green sphere,The green sphere is in front of the gray sphere,front,sphere,gray,sphere,green,000790.png
The red sphere is in front of the yellow sphere,The yellow sphere is in front of the red sphere,front,sphere,red,sphere,yellow,000799.png
The gray sphere is in front of the red sphere,The red sphere is in front of the gray sphere,front,sphere,gray,sphere,red,000792.png
The brown sphere is in front of the cyan sphere,The cyan sphere is in front of the brown sphere,front,sphere,brown,sphere,cyan,000779.png
The brown sphere is in front of the purple sphere,The purple sphere is in front of the brown sphere,front,sphere,brown,sphere,purple,000782.png
The cyan sphere is in front of the green sphere,The green sphere is in front of the cyan sphere,front,sphere,cyan,sphere,green,000786.png
The gray sphere is in front of the purple sphere,The purple sphere is in front of the gray sphere,front,sphere,gray,sphere,purple,000791.png
The blue sphere is in front of the yellow sphere,The yellow sphere is in front of the blue sphere,front,sphere,blue,sphere,yellow,000778.png
The cyan cube is to the left of the yellow cube,The yellow cube is to the left of the cyan cube,left,cube,cyan,cube,yellow,000209.png
The green cube is to the left of the purple cube,The purple cube is to the left of the green cube,left,cube,green,cube,purple,000214.png
The brown cube is to the left of the red cube,The red cube is to the left of the brown cube,left,cube,brown,cube,red,000203.png
The cyan cube is to the left of the gray cube,The gray cube is to the left of the cyan cube,left,cube,cyan,cube,gray,000205.png
The cyan cube is to the left of the purple cube,The purple cube is to the left of the cyan cube,left,cube,cyan,cube,purple,000207.png
The blue cube is to the left of the cyan cube,The cyan cube is to the left of the blue cube,left,cube,blue,cube,cyan,000193.png
The blue cube is to the left of the purple cube,The purple cube is to the left of the blue cube,left,cube,blue,cube,purple,000196.png
The blue cube is to the left of the red cube,The red cube is to the left of the blue cube,left,cube,blue,cube,red,000197.png
The blue cube is to the left of the gray cube,The gray cube is to the left of the blue cube,left,cube,blue,cube,gray,000194.png
The cyan cube is to the left of the red cube,The red cube is to the left of the cyan cube,left,cube,cyan,cube,red,000208.png
The green cube is to the left of the red cube,The red cube is to the left of the green cube,left,cube,green,cube,red,000215.png
The blue cube is to the left of the green cube,The green cube is to the left of the blue cube,left,cube,blue,cube,green,000195.png
The purple cube is to the left of the yellow cube,The yellow cube is to the left of the purple cube,left,cube,purple,cube,yellow,000218.png
The green cube is to the left of the yellow cube,The yellow cube is to the left of the green cube,left,cube,green,cube,yellow,000216.png
The gray cube is to the left of the green cube,The green cube is to the left of the gray cube,left,cube,gray,cube,green,000210.png
The red cube is to the left of the yellow cube,The yellow cube is to the left of the red cube,left,cube,red,cube,yellow,000219.png
The gray cube is to the left of the red cube,The red cube is to the left of the gray cube,left,cube,gray,cube,red,000212.png
The brown cube is to the left of the cyan cube,The cyan cube is to the left of the brown cube,left,cube,brown,cube,cyan,000199.png
The brown cube is to the left of the purple cube,The purple cube is to the left of the brown cube,left,cube,brown,cube,purple,000202.png
The cyan cube is to the left of the green cube,The green cube is to the left of the cyan cube,left,cube,cyan,cube,green,000206.png
The gray cube is to the left of the purple cube,The purple cube is to the left of the gray cube,left,cube,gray,cube,purple,000211.png
The blue cube is to the left of the yellow cube,The yellow cube is to the left of the blue cube,left,cube,blue,cube,yellow,000198.png
The brown cube is to the left of the purple cylinder,The purple cylinder is to the left of the brown cube,left,cube,brown,cylinder,purple,000013.png
The green cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the green cube,left,cube,green,cylinder,cyan,000034.png
The red cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the red cube,left,cube,red,cylinder,cyan,000050.png
The blue cube is to the left of the gray cylinder,The gray cylinder is to the left of the blue cube,left,cube,blue,cylinder,gray,000003.png
The cyan cube is to the left of the brown cylinder,The brown cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,brown,000017.png
The red cube is to the left of the brown cylinder,The brown cylinder is to the left of the red cube,left,cube,red,cylinder,brown,000049.png
The brown cube is to the left of the blue cylinder,The blue cylinder is to the left of the brown cube,left,cube,brown,cylinder,blue,000008.png
The blue cube is to the left of the red cylinder,The red cylinder is to the left of the blue cube,left,cube,blue,cylinder,red,000006.png
The green cube is to the left of the brown cylinder,The brown cylinder is to the left of the green cube,left,cube,green,cylinder,brown,000033.png
The blue cube is to the left of the green cylinder,The green cylinder is to the left of the blue cube,left,cube,blue,cylinder,green,000004.png
The purple cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the purple cube,left,cube,purple,cylinder,yellow,000047.png
The cyan cube is to the left of the gray cylinder,The gray cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,gray,000019.png
The red cube is to the left of the red cylinder,The red cylinder is to the left of the red cube,left,cube,red,cylinder,red,000054.png
The purple cube is to the left of the brown cylinder,The brown cylinder is to the left of the purple cube,left,cube,purple,cylinder,brown,000041.png
The red cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the red cube,left,cube,red,cylinder,yellow,000055.png
The gray cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the gray cube,left,cube,gray,cylinder,yellow,000031.png
The gray cube is to the left of the red cylinder,The red cylinder is to the left of the gray cube,left,cube,gray,cylinder,red,000030.png
The yellow cube is to the left of the gray cylinder,The gray cylinder is to the left of the yellow cube,left,cube,yellow,cylinder,gray,000059.png
The yellow cube is to the left of the green cylinder,The green cylinder is to the left of the yellow cube,left,cube,yellow,cylinder,green,000060.png
The brown cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the brown cube,left,cube,brown,cylinder,yellow,000015.png
The gray cube is to the left of the gray cylinder,The gray cylinder is to the left of the gray cube,left,cube,gray,cylinder,gray,000027.png
The gray cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the gray cube,left,cube,gray,cylinder,cyan,000026.png
The gray cube is to the left of the blue cylinder,The blue cylinder is to the left of the gray cube,left,cube,gray,cylinder,blue,000024.png
The purple cube is to the left of the red cylinder,The red cylinder is to the left of the purple cube,left,cube,purple,cylinder,red,000046.png
The brown cube is to the left of the gray cylinder,The gray cylinder is to the left of the brown cube,left,cube,brown,cylinder,gray,000011.png
The green cube is to the left of the blue cylinder,The blue cylinder is to the left of the green cube,left,cube,green,cylinder,blue,000032.png
The yellow cube is to the left of the brown cylinder,The brown cylinder is to the left of the yellow cube,left,cube,yellow,cylinder,brown,000057.png
The purple cube is to the left of the purple cylinder,The purple cylinder is to the left of the purple cube,left,cube,purple,cylinder,purple,000045.png
The green cube is to the left of the purple cylinder,The purple cylinder is to the left of the green cube,left,cube,green,cylinder,purple,000037.png
The gray cube is to the left of the purple cylinder,The purple cylinder is to the left of the gray cube,left,cube,gray,cylinder,purple,000029.png
The purple cube is to the left of the gray cylinder,The gray cylinder is to the left of the purple cube,left,cube,purple,cylinder,gray,000043.png
The red cube is to the left of the blue cylinder,The blue cylinder is to the left of the red cube,left,cube,red,cylinder,blue,000048.png
The blue cube is to the left of the brown cylinder,The brown cylinder is to the left of the blue cube,left,cube,blue,cylinder,brown,000001.png
The cyan cube is to the left of the purple cylinder,The purple cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,purple,000021.png
The blue cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the blue cube,left,cube,blue,cylinder,cyan,000002.png
The yellow cube is to the left of the red cylinder,The red cylinder is to the left of the yellow cube,left,cube,yellow,cylinder,red,000062.png
The green cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the green cube,left,cube,green,cylinder,yellow,000039.png
The green cube is to the left of the gray cylinder,The gray cylinder is to the left of the green cube,left,cube,green,cylinder,gray,000035.png
The cyan cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,yellow,000023.png
The red cube is to the left of the purple cylinder,The purple cylinder is to the left of the red cube,left,cube,red,cylinder,purple,000053.png
The brown cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the brown cube,left,cube,brown,cylinder,cyan,000010.png
The cyan cube is to the left of the red cylinder,The red cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,red,000022.png
The cyan cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,cyan,000018.png
The yellow cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the yellow cube,left,cube,yellow,cylinder,yellow,000063.png
The cyan cube is to the left of the green cylinder,The green cylinder is to the left of the cyan cube,left,cube,cyan,cylinder,green,000020.png
The blue cube is to the left of the yellow cylinder,The yellow cylinder is to the left of the blue cube,left,cube,blue,cylinder,yellow,000007.png
The purple cube is to the left of the cyan cylinder,The cyan cylinder is to the left of the purple cube,left,cube,purple,cylinder,cyan,000042.png
The brown cube is to the left of the red cylinder,The red cylinder is to the left of the brown cube,left,cube,brown,cylinder,red,000014.png
The gray cube is to the left of the green cylinder,The green cylinder is to the left of the gray cube,left,cube,gray,cylinder,green,000028.png
The red cube is to the left of the gray cylinder,The gray cylinder is to the left of the red cube,left,cube,red,cylinder,gray,000051.png
The green cube is to the left of the red cylinder,The red cylinder is to the left of the green cube,left,cube,green,cylinder,red,000038.png
The brown cube is to the left of the purple sphere,The purple sphere is to the left of the brown cube,left,cube,brown,sphere,purple,000077.png
The green cube is to the left of the cyan sphere,The cyan sphere is to the left of the green cube,left,cube,green,sphere,cyan,000098.png
The red cube is to the left of the cyan sphere,The cyan sphere is to the left of the red cube,left,cube,red,sphere,cyan,000114.png
The blue cube is to the left of the gray sphere,The gray sphere is to the left of the blue cube,left,cube,blue,sphere,gray,000067.png
The cyan cube is to the left of the brown sphere,The brown sphere is to the left of the cyan cube,left,cube,cyan,sphere,brown,000081.png
The red cube is to the left of the brown sphere,The brown sphere is to the left of the red cube,left,cube,red,sphere,brown,000113.png
The brown cube is to the left of the blue sphere,The blue sphere is to the left of the brown cube,left,cube,brown,sphere,blue,000072.png
The blue cube is to the left of the red sphere,The red sphere is to the left of the blue cube,left,cube,blue,sphere,red,000070.png
The green cube is to the left of the brown sphere,The brown sphere is to the left of the green cube,left,cube,green,sphere,brown,000097.png
The blue cube is to the left of the green sphere,The green sphere is to the left of the blue cube,left,cube,blue,sphere,green,000068.png
The purple cube is to the left of the yellow sphere,The yellow sphere is to the left of the purple cube,left,cube,purple,sphere,yellow,000111.png
The cyan cube is to the left of the gray sphere,The gray sphere is to the left of the cyan cube,left,cube,cyan,sphere,gray,000083.png
The red cube is to the left of the red sphere,The red sphere is to the left of the red cube,left,cube,red,sphere,red,000118.png
The purple cube is to the left of the brown sphere,The brown sphere is to the left of the purple cube,left,cube,purple,sphere,brown,000105.png
The red cube is to the left of the yellow sphere,The yellow sphere is to the left of the red cube,left,cube,red,sphere,yellow,000119.png
The gray cube is to the left of the yellow sphere,The yellow sphere is to the left of the gray cube,left,cube,gray,sphere,yellow,000095.png
The gray cube is to the left of the red sphere,The red sphere is to the left of the gray cube,left,cube,gray,sphere,red,000094.png
The yellow cube is to the left of the gray sphere,The gray sphere is to the left of the yellow cube,left,cube,yellow,sphere,gray,000123.png
The yellow cube is to the left of the green sphere,The green sphere is to the left of the yellow cube,left,cube,yellow,sphere,green,000124.png
The brown cube is to the left of the yellow sphere,The yellow sphere is to the left of the brown cube,left,cube,brown,sphere,yellow,000079.png
The gray cube is to the left of the gray sphere,The gray sphere is to the left of the gray cube,left,cube,gray,sphere,gray,000091.png
The gray cube is to the left of the cyan sphere,The cyan sphere is to the left of the gray cube,left,cube,gray,sphere,cyan,000090.png
The gray cube is to the left of the blue sphere,The blue sphere is to the left of the gray cube,left,cube,gray,sphere,blue,000088.png
