caption_pos,caption_neg,relation,shape1,color1,shape2,color2,image
The green sphere is to the left of the purple cone,The purple cone is to the left of the green sphere,left,sphere,green,cone,purple,000357.png
The green sphere is to the left of the red cone,The red cone is to the left of the green sphere,left,sphere,green,cone,red,000358.png
The green sphere is to the left of the yellow cone,The yellow cone is to the left of the green sphere,left,sphere,green,cone,yellow,000359.png
The purple sphere is to the left of the blue cone,The blue cone is to the left of the purple sphere,left,sphere,purple,cone,blue,000360.png
The purple sphere is to the left of the brown cone,The brown cone is to the left of the purple sphere,left,sphere,purple,cone,brown,000361.png
The purple sphere is to the left of the cyan cone,The cyan cone is to the left of the purple sphere,left,sphere,purple,cone,cyan,000362.png
The purple sphere is to the left of the gray cone,The gray cone is to the left of the purple sphere,left,sphere,purple,cone,gray,000363.png
The purple sphere is to the left of the green cone,The green cone is to the left of the purple sphere,left,sphere,purple,cone,green,000364.png
The purple sphere is to the left of the purple cone,The purple cone is to the left of the purple sphere,left,sphere,purple,cone,purple,000365.png
The purple sphere is to the left of the red cone,The red cone is to the left of the purple sphere,left,sphere,purple,cone,red,000366.png
The purple sphere is to the left of the yellow cone,The yellow cone is to the left of the purple sphere,left,sphere,purple,cone,yellow,000367.png
The red sphere is to the left of the blue cone,The blue cone is to the left of the red sphere,left,sphere,red,cone,blue,000368.png
The red sphere is to the left of the brown cone,The brown cone is to the left of the red sphere,left,sphere,red,cone,brown,000369.png
The red sphere is to the left of the cyan cone,The cyan cone is to the left of the red sphere,left,sphere,red,cone,cyan,000370.png
The red sphere is to the left of the gray cone,The gray cone is to the left of the red sphere,left,sphere,red,cone,gray,000371.png
The red sphere is to the left of the green cone,The green cone is to the left of the red sphere,left,sphere,red,cone,green,000372.png
The red sphere is to the left of the purple cone,The purple cone is to the left of the red sphere,left,sphere,red,cone,purple,000373.png
The red sphere is to the left of the red cone,The red cone is to the left of the red sphere,left,sphere,red,cone,red,000374.png
The red sphere is to the left of the yellow cone,The yellow cone is to the left of the red sphere,left,sphere,red,cone,yellow,000375.png
The yellow sphere is to the left of the blue cone,The blue cone is to the left of the yellow sphere,left,sphere,yellow,cone,blue,000376.png
The yellow sphere is to the left of the brown cone,The brown cone is to the left of the yellow sphere,left,sphere,yellow,cone,brown,000377.png
The yellow sphere is to the left of the cyan cone,The cyan cone is to the left of the yellow sphere,left,sphere,yellow,cone,cyan,000378.png
The yellow sphere is to the left of the gray cone,The gray cone is to the left of the yellow sphere,left,sphere,yellow,cone,gray,000379.png
The yellow sphere is to the left of the green cone,The green cone is to the left of the yellow sphere,left,sphere,yellow,cone,green,000380.png
The yellow sphere is to the left of the purple cone,The purple cone is to the left of the yellow sphere,left,sphere,yellow,cone,purple,000381.png
The yellow sphere is to the left of the red cone,The red cone is to the left of the yellow sphere,left,sphere,yellow,cone,red,000382.png
The yellow sphere is to the left of the yellow cone,The yellow cone is to the left of the yellow sphere,left,sphere,yellow,cone,yellow,000383.png
The blue cube is to the left of the brown cube,The brown cube is to the left of the blue cube,left,cube,blue,cube,brown,000384.png
The blue cube is to the left of the cyan cube,The cyan cube is to the left of the blue cube,left,cube,blue,cube,cyan,000385.png
The blue cube is to the left of the gray cube,The gray cube is to the left of the blue cube,left,cube,blue,cube,gray,000386.png
The blue cube is to the left of the green cube,The green cube is to the left of the blue cube,left,cube,blue,cube,green,000387.png
The blue cube is to the left of the purple cube,The purple cube is to the left of the blue cube,left,cube,blue,cube,purple,000388.png
The blue cube is to the left of the red cube,The red cube is to the left of the blue cube,left,cube,blue,cube,red,000389.png
The blue cube is to the left of the yellow cube,The yellow cube is to the left of the blue cube,left,cube,blue,cube,yellow,000390.png
The brown cube is to the left of the cyan cube,The cyan cube is to the left of the brown cube,left,cube,brown,cube,cyan,000391.png
The brown cube is to the left of the gray cube,The gray cube is to the left of the brown cube,left,cube,brown,cube,gray,000392.png
The brown cube is to the left of the green cube,The green cube is to the left of the brown cube,left,cube,brown,cube,green,000393.png
The brown cube is to the left of the purple cube,The purple cube is to the left of the brown cube,left,cube,brown,cube,purple,000394.png
The brown cube is to the left of the red cube,The red cube is to the left of the brown cube,left,cube,brown,cube,red,000395.png
The brown cube is to the left of the yellow cube,The yellow cube is to the left of the brown cube,left,cube,brown,cube,yellow,000396.png
The cyan cube is to the left of the gray cube,The gray cube is to the left of the cyan cube,left,cube,cyan,cube,gray,000397.png
The cyan cube is to the left of the green cube,The green cube is to the left of the cyan cube,left,cube,cyan,cube,green,000398.png
The cyan cube is to the left of the purple cube,The purple cube is to the left of the cyan cube,left,cube,cyan,cube,purple,000399.png
The cyan cube is to the left of the red cube,The red cube is to the left of the cyan cube,left,cube,cyan,cube,red,000400.png
The cyan cube is to the left of the yellow cube,The yellow cube is to the left of the cyan cube,left,cube,cyan,cube,yellow,000401.png
The gray cube is to the left of the green cube,The green cube is to the left of the gray cube,left,cube,gray,cube,green,000402.png
The gray cube is to the left of the purple cube,The purple cube is to the left of the gray cube,left,cube,gray,cube,purple,000403.png
The gray cube is to the left of the red cube,The red cube is to the left of the gray cube,left,cube,gray,cube,red,000404.png
The gray cube is to the left of the yellow cube,The yellow cube is to the left of the gray cube,left,cube,gray,cube,yellow,000405.png
The green cube is to the left of the purple cube,The purple cube is to the left of the green cube,left,cube,green,cube,purple,000406.png
The green cube is to the left of the red cube,The red cube is to the left of the green cube,left,cube,green,cube,red,000407.png
The green cube is to the left of the yellow cube,The yellow cube is to the left of the green cube,left,cube,green,cube,yellow,000408.png
The purple cube is to the left of the red cube,The red cube is to the left of the purple cube,left,cube,purple,cube,red,000409.png
The purple cube is to the left of the yellow cube,The yellow cube is to the left of the purple cube,left,cube,purple,cube,yellow,000410.png
The red cube is to the left of the yellow cube,The yellow cube is to the left of the red cube,left,cube,red,cube,yellow,000411.png
The blue cylinder is to the left of the brown cylinder,The brown cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,brown,000412.png
The blue cylinder is to the left of the cyan cylinder,The cyan cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,cyan,000413.png
The blue cylinder is to the left of the gray cylinder,The gray cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,gray,000414.png
The blue cylinder is to the left of the green cylinder,The green cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,green,000415.png
The blue cylinder is to the left of the purple cylinder,The purple cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,purple,000416.png
The blue cylinder is to the left of the red cylinder,The red cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,red,000417.png
The blue cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,yellow,000418.png
The brown cylinder is to the left of the cyan cylinder,The cyan cylinder is to the left of the brown cylinder,left,cylinder,brown,cylinder,cyan,000419.png
The brown cylinder is to the left of the gray cylinder,The gray cylinder is to the left of the brown cylinder,left,cylinder,brown,cylinder,gray,000420.png
The brown cylinder is to the left of the green cylinder,The green cylinder is to the left of the brown cylinder,left,cylinder,brown,cylinder,green,000421.png
The brown cylinder is to the left of the purple cylinder,The purple cylinder is to the left of the brown cylinder,left,cylinder,brown,cylinder,purple,000422.png
The brown cylinder is to the left of the red cylinder,The red cylinder is to the left of the brown cylinder,left,cylinder,brown,cylinder,red,000423.png
The brown cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the brown cylinder,left,cylinder,brown,cylinder,yellow,000424.png
The cyan cylinder is to the left of the gray cylinder,The gray cylinder is to the left of the cyan cylinder,left,cylinder,cyan,cylinder,gray,000425.png
The cyan cylinder is to the left of the green cylinder,The green cylinder is to the left of the cyan cylinder,left,cylinder,cyan,cylinder,green,000426.png
The cyan cylinder is to the left of the purple cylinder,The purple cylinder is to the left of the cyan cylinder,left,cylinder,cyan,cylinder,purple,000427.png
The cyan cylinder is to the left of the red cylinder,The red cylinder is to the left of the cyan cylinder,left,cylinder,cyan,cylinder,red,000428.png
The cyan cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the cyan cylinder,left,cylinder,cyan,cylinder,yellow,000429.png
The gray cylinder is to the left of the green cylinder,The green cylinder is to the left of the gray cylinder,left,cylinder,gray,cylinder,green,000430.png
The gray cylinder is to the left of the purple cylinder,The purple cylinder is to the left of the gray cylinder,left,cylinder,gray,cylinder,purple,000431.png
The gray cylinder is to the left of the red cylinder,The red cylinder is to the left of the gray cylinder,left,cylinder,gray,cylinder,red,000432.png
The gray cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the gray cylinder,left,cylinder,gray,cylinder,yellow,000433.png
The green cylinder is to the left of the purple cylinder,The purple cylinder is to the left of the green cylinder,left,cylinder,green,cylinder,purple,000434.png
The green cylinder is to the left of the red cylinder,The red cylinder is to the left of the green cylinder,left,cylinder,green,cylinder,red,000435.png
The green cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the green cylinder,left,cylinder,green,cylinder,yellow,000436.png
The purple cylinder is to the left of the red cylinder,The red cylinder is to the left of the purple cylinder,left,cylinder,purple,cylinder,red,000437.png
The purple cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the purple cylinder,left,cylinder,purple,cylinder,yellow,000438.png
The red cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the red cylinder,left,cylinder,red,cylinder,yellow,000439.png
The blue sphere is to the left of the brown sphere,The brown sphere is to the left of the blue sphere,left,sphere,blue,sphere,brown,000440.png
The blue sphere is to the left of the cyan sphere,The cyan sphere is to the left of the blue sphere,left,sphere,blue,sphere,cyan,000441.png
The blue sphere is to the left of the gray sphere,The gray sphere is to the left of the blue sphere,left,sphere,blue,sphere,gray,000442.png
The blue sphere is to the left of the green sphere,The green sphere is to the left of the blue sphere,left,sphere,blue,sphere,green,000443.png
The blue sphere is to the left of the purple sphere,The purple sphere is to the left of the blue sphere,left,sphere,blue,sphere,purple,000444.png
The blue sphere is to the left of the red sphere,The red sphere is to the left of the blue sphere,left,sphere,blue,sphere,red,000445.png
The blue sphere is to the left of the yellow sphere,The yellow sphere is to the left of the blue sphere,left,sphere,blue,sphere,yellow,000446.png
The brown sphere is to the left of the cyan sphere,The cyan sphere is to the left of the brown sphere,left,sphere,brown,sphere,cyan,000447.png
The brown sphere is to the left of the gray sphere,The gray sphere is to the left of the brown sphere,left,sphere,brown,sphere,gray,000448.png
The brown sphere is to the left of the green sphere,The green sphere is to the left of the brown sphere,left,sphere,brown,sphere,green,000449.png
The brown sphere is to the left of the purple sphere,The purple sphere is to the left of the brown sphere,left,sphere,brown,sphere,purple,000450.png
The brown sphere is to the left of the red sphere,The red sphere is to the left of the brown sphere,left,sphere,brown,sphere,red,000451.png
The brown sphere is to the left of the yellow sphere,The yellow sphere is to the left of the brown sphere,left,sphere,brown,sphere,yellow,000452.png
The cyan sphere is to the left of the gray sphere,The gray sphere is to the left of the cyan sphere,left,sphere,cyan,sphere,gray,000453.png
The cyan sphere is to the left of the green sphere,The green sphere is to the left of the cyan sphere,left,sphere,cyan,sphere,green,000454.png
The cyan sphere is to the left of the purple sphere,The purple sphere is to the left of the cyan sphere,left,sphere,cyan,sphere,purple,000455.png
The cyan sphere is to the left of the red sphere,The red sphere is to the left of the cyan sphere,left,sphere,cyan,sphere,red,000456.png
The cyan sphere is to the left of the yellow sphere,The yellow sphere is to the left of the cyan sphere,left,sphere,cyan,sphere,yellow,000457.png
The gray sphere is to the left of the green sphere,The green sphere is to the left of the gray sphere,left,sphere,gray,sphere,green,000458.png
The gray sphere is to the left of the purple sphere,The purple sphere is to the left of the gray sphere,left,sphere,gray,sphere,purple,000459.png
The gray sphere is to the left of the red sphere,The red sphere is to the left of the gray sphere,left,sphere,gray,sphere,red,000460.png
The gray sphere is to the left of the yellow sphere,The yellow sphere is to the left of the gray sphere,left,sphere,gray,sphere,yellow,000461.png
The green sphere is to the left of the purple sphere,The purple sphere is to the left of the green sphere,left,sphere,green,sphere,purple,000462.png
The green sphere is to the left of the red sphere,The red sphere is to the left of the green sphere,left,sphere,green,sphere,red,000463.png
The green sphere is to the left of the yellow sphere,The yellow sphere is to the left of the green sphere,left,sphere,green,sphere,yellow,000464.png
The purple sphere is to the left of the red sphere,The red sphere is to the left of the purple sphere,left,sphere,purple,sphere,red,000465.png
The purple sphere is to the left of the yellow sphere,The yellow sphere is to the left of the purple sphere,left,sphere,purple,sphere,yellow,000466.png
The red sphere is to the left of the yellow sphere,The yellow sphere is to the left of the red sphere,left,sphere,red,sphere,yellow,000467.png
The blue cone is to the left of the brown cone,The brown cone is to the left of the blue cone,left,cone,blue,cone,brown,000468.png
The blue cone is to the left of the cyan cone,The cyan cone is to the left of the blue cone,left,cone,blue,cone,cyan,000469.png
The blue cone is to the left of the gray cone,The gray cone is to the left of the blue cone,left,cone,blue,cone,gray,000470.png
The blue cone is to the left of the green cone,The green cone is to the left of the blue cone,left,cone,blue,cone,green,000471.png
The blue cone is to the left of the purple cone,The purple cone is to the left of the blue cone,left,cone,blue,cone,purple,000472.png
The blue cone is to the left of the red cone,The red cone is to the left of the blue cone,left,cone,blue,cone,red,000473.png
The blue cone is to the left of the yellow cone,The yellow cone is to the left of the blue cone,left,cone,blue,cone,yellow,000474.png
The brown cone is to the left of the cyan cone,The cyan cone is to the left of the brown cone,left,cone,brown,cone,cyan,000475.png
The brown cone is to the left of the gray cone,The gray cone is to the left of the brown cone,left,cone,brown,cone,gray,000476.png
The brown cone is to the left of the green cone,The green cone is to the left of the brown cone,left,cone,brown,cone,green,000477.png
The brown cone is to the left of the purple cone,The purple cone is to the left of the brown cone,left,cone,brown,cone,purple,000478.png
The brown cone is to the left of the red cone,The red cone is to the left of the brown cone,left,cone,brown,cone,red,000479.png
The brown cone is to the left of the yellow cone,The yellow cone is to the left of the brown cone,left,cone,brown,cone,yellow,000480.png
The cyan cone is to the left of the gray cone,The gray cone is to the left of the cyan cone,left,cone,cyan,cone,gray,000481.png
The cyan cone is to the left of the green cone,The green cone is to the left of the cyan cone,left,cone,cyan,cone,green,000482.png
The cyan cone is to the left of the purple cone,The purple cone is to the left of the cyan cone,left,cone,cyan,cone,purple,000483.png
The cyan cone is to the left of the red cone,The red cone is to the left of the cyan cone,left,cone,cyan,cone,red,000484.png
The cyan cone is to the left of the yellow cone,The yellow cone is to the left of the cyan cone,left,cone,cyan,cone,yellow,000485.png
The gray cone is to the left of the green cone,The green cone is to the left of the gray cone,left,cone,gray,cone,green,000486.png
The gray cone is to the left of the purple cone,The purple cone is to the left of the gray cone,left,cone,gray,cone,purple,000487.png
The gray cone is to the left of the red cone,The red cone is to the left of the gray cone,left,cone,gray,cone,red,000488.png
The gray cone is to the left of the yellow cone,The yellow cone is to the left of the gray cone,left,cone,gray,cone,yellow,000489.png
The green cone is to the left of the purple cone,The purple cone is to the left of the green cone,left,cone,green,cone,purple,000490.png
The green cone is to the left of the red cone,The red cone is to the left of the green cone,left,cone,green,cone,red,000491.png
The green cone is to the left of the yellow cone,The yellow cone is to the left of the green cone,left,cone,green,cone,yellow,000492.png
The purple cone is to the left of the red cone,The red cone is to the left of the purple cone,left,cone,purple,cone,red,000493.png
The purple cone is to the left of the yellow cone,The yellow cone is to the left of the purple cone,left,cone,purple,cone,yellow,000494.png
The red cone is to the left of the yellow cone,The yellow cone is to the left of the red cone,left,cone,red,cone,yellow,000495.png
The blue cube is to the right of the blue cylinder,The blue cylinder is to the right of the blue cube,right,cube,blue,cylinder,blue,000496.png
The blue cube is to the right of the brown cylinder,The brown cylinder is to the right of the blue cube,right,cube,blue,cylinder,brown,000497.png
The blue cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the blue cube,right,cube,blue,cylinder,cyan,000498.png
The blue cube is to the right of the gray cylinder,The gray cylinder is to the right of the blue cube,right,cube,blue,cylinder,gray,000499.png
The blue cube is to the right of the green cylinder,The green cylinder is to the right of the blue cube,right,cube,blue,cylinder,green,000500.png
The blue cube is to the right of the purple cylinder,The purple cylinder is to the right of the blue cube,right,cube,blue,cylinder,purple,000501.png
The blue cube is to the right of the red cylinder,The red cylinder is to the right of the blue cube,right,cube,blue,cylinder,red,000502.png
The blue cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the blue cube,right,cube,blue,cylinder,yellow,000503.png
The brown cube is to the right of the blue cylinder,The blue cylinder is to the right of the brown cube,right,cube,brown,cylinder,blue,000504.png
The brown cube is to the right of the brown cylinder,The brown cylinder is to the right of the brown cube,right,cube,brown,cylinder,brown,000505.png
The brown cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the brown cube,right,cube,brown,cylinder,cyan,000506.png
The brown cube is to the right of the gray cylinder,The gray cylinder is to the right of the brown cube,right,cube,brown,cylinder,gray,000507.png
The brown cube is to the right of the green cylinder,The green cylinder is to the right of the brown cube,right,cube,brown,cylinder,green,000508.png
The brown cube is to the right of the purple cylinder,The purple cylinder is to the right of the brown cube,right,cube,brown,cylinder,purple,000509.png
The brown cube is to the right of the red cylinder,The red cylinder is to the right of the brown cube,right,cube,brown,cylinder,red,000510.png
The brown cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the brown cube,right,cube,brown,cylinder,yellow,000511.png
The cyan cube is to the right of the blue cylinder,The blue cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,blue,000512.png
The cyan cube is to the right of the brown cylinder,The brown cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,brown,000513.png
The cyan cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,cyan,000514.png
The cyan cube is to the right of the gray cylinder,The gray cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,gray,000515.png
The cyan cube is to the right of the green cylinder,The green cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,green,000516.png
The cyan cube is to the right of the purple cylinder,The purple cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,purple,000517.png
The cyan cube is to the right of the red cylinder,The red cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,red,000518.png
The cyan cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,yellow,000519.png
The gray cube is to the right of the blue cylinder,The blue cylinder is to the right of the gray cube,right,cube,gray,cylinder,blue,000520.png
The gray cube is to the right of the brown cylinder,The brown cylinder is to the right of the gray cube,right,cube,gray,cylinder,brown,000521.png
The gray cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the gray cube,right,cube,gray,cylinder,cyan,000522.png
The gray cube is to the right of the gray cylinder,The gray cylinder is to the right of the gray cube,right,cube,gray,cylinder,gray,000523.png
The gray cube is to the right of the green cylinder,The green cylinder is to the right of the gray cube,right,cube,gray,cylinder,green,000524.png
The gray cube is to the right of the purple cylinder,The purple cylinder is to the right of the gray cube,right,cube,gray,cylinder,purple,000525.png
The gray cube is to the right of the red cylinder,The red cylinder is to the right of the gray cube,right,cube,gray,cylinder,red,000526.png
The gray cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the gray cube,right,cube,gray,cylinder,yellow,000527.png
The green cube is to the right of the blue cylinder,The blue cylinder is to the right of the green cube,right,cube,green,cylinder,blue,000528.png
The green cube is to the right of the brown cylinder,The brown cylinder is to the right of the green cube,right,cube,green,cylinder,brown,000529.png
The green cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the green cube,right,cube,green,cylinder,cyan,000530.png
The green cube is to the right of the gray cylinder,The gray cylinder is to the right of the green cube,right,cube,green,cylinder,gray,000531.png
The green cube is to the right of the green cylinder,The green cylinder is to the right of the green cube,right,cube,green,cylinder,green,000532.png
The green cube is to the right of the purple cylinder,The purple cylinder is to the right of the green cube,right,cube,green,cylinder,purple,000533.png
The green cube is to the right of the red cylinder,The red cylinder is to the right of the green cube,right,cube,green,cylinder,red,000534.png
The green cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the green cube,right,cube,green,cylinder,yellow,000535.png
The purple cube is to the right of the blue cylinder,The blue cylinder is to the right of the purple cube,right,cube,purple,cylinder,blue,000536.png
The purple cube is to the right of the brown cylinder,The brown cylinder is to the right of the purple cube,right,cube,purple,cylinder,brown,000537.png
The purple cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the purple cube,right,cube,purple,cylinder,cyan,000538.png
The purple cube is to the right of the gray cylinder,The gray cylinder is to the right of the purple cube,right,cube,purple,cylinder,gray,000539.png
The purple cube is to the right of the green cylinder,The green cylinder is to the right of the purple cube,right,cube,purple,cylinder,green,000540.png
The purple cube is to the right of the purple cylinder,The purple cylinder is to the right of the purple cube,right,cube,purple,cylinder,purple,000541.png
The purple cube is to the right of the red cylinder,The red cylinder is to the right of the purple cube,right,cube,purple,cylinder,red,000542.png
The purple cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the purple cube,right,cube,purple,cylinder,yellow,000543.png
The red cube is to the right of the blue cylinder,The blue cylinder is to the right of the red cube,right,cube,red,cylinder,blue,000544.png
The red cube is to the right of the brown cylinder,The brown cylinder is to the right of the red cube,right,cube,red,cylinder,brown,000545.png
The red cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the red cube,right,cube,red,cylinder,cyan,000546.png
The red cube is to the right of the gray cylinder,The gray cylinder is to the right of the red cube,right,cube,red,cylinder,gray,000547.png
The red cube is to the right of the green cylinder,The green cylinder is to the right of the red cube,right,cube,red,cylinder,green,000548.png
The red cube is to the right of the purple cylinder,The purple cylinder is to the right of the red cube,right,cube,red,cylinder,purple,000549.png
The red cube is to the right of the red cylinder,The red cylinder is to the right of the red cube,right,cube,red,cylinder,red,000550.png
The red cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the red cube,right,cube,red,cylinder,yellow,000551.png
The yellow cube is to the right of the blue cylinder,The blue cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,blue,000552.png
The yellow cube is to the right of the brown cylinder,The brown cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,brown,000553.png
The yellow cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,cyan,000554.png
The yellow cube is to the right of the gray cylinder,The gray cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,gray,000555.png
The yellow cube is to the right of the green cylinder,The green cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,green,000556.png
The yellow cube is to the right of the purple cylinder,The purple cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,purple,000557.png
The yellow cube is to the right of the red cylinder,The red cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,red,000558.png
The yellow cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,yellow,000559.png
The blue cube is to the right of the blue sphere,The blue sphere is to the right of the blue cube,right,cube,blue,sphere,blue,000560.png
The blue cube is to the right of the brown sphere,The brown sphere is to the right of the blue cube,right,cube,blue,sphere,brown,000561.png
The blue cube is to the right of the cyan sphere,The cyan sphere is to the right of the blue cube,right,cube,blue,sphere,cyan,000562.png
The blue cube is to the right of the gray sphere,The gray sphere is to the right of the blue cube,right,cube,blue,sphere,gray,000563.png
The blue cube is to the right of the green sphere,The green sphere is to the right of the blue cube,right,cube,blue,sphere,green,000564.png
The blue cube is to the right of the purple sphere,The purple sphere is to the right of the blue cube,right,cube,blue,sphere,purple,000565.png
The blue cube is to the right of the red sphere,The red sphere is to the right of the blue cube,right,cube,blue,sphere,red,000566.png
The blue cube is to the right of the yellow sphere,The yellow sphere is to the right of the blue cube,right,cube,blue,sphere,yellow,000567.png
The brown cube is to the right of the blue sphere,The blue sphere is to the right of the brown cube,right,cube,brown,sphere,blue,000568.png
The brown cube is to the right of the brown sphere,The brown sphere is to the right of the brown cube,right,cube,brown,sphere,brown,000569.png
The brown cube is to the right of the cyan sphere,The cyan sphere is to the right of the brown cube,right,cube,brown,sphere,cyan,000570.png
The brown cube is to the right of the gray sphere,The gray sphere is to the right of the brown cube,right,cube,brown,sphere,gray,000571.png
The brown cube is to the right of the green sphere,The green sphere is to the right of the brown cube,right,cube,brown,sphere,green,000572.png
The brown cube is to the right of the purple sphere,The purple sphere is to the right of the brown cube,right,cube,brown,sphere,purple,000573.png
The brown cube is to the right of the red sphere,The red sphere is to the right of the brown cube,right,cube,brown,sphere,red,000574.png
The brown cube is to the right of the yellow sphere,The yellow sphere is to the right of the brown cube,right,cube,brown,sphere,yellow,000575.png
The cyan cube is to the right of the blue sphere,The blue sphere is to the right of the cyan cube,right,cube,cyan,sphere,blue,000576.png
The cyan cube is to the right of the brown sphere,The brown sphere is to the right of the cyan cube,right,cube,cyan,sphere,brown,000577.png
The cyan cube is to the right of the cyan sphere,The cyan sphere is to the right of the cyan cube,right,cube,cyan,sphere,cyan,000578.png
The cyan cube is to the right of the gray sphere,The gray sphere is to the right of the cyan cube,right,cube,cyan,sphere,gray,000579.png
The cyan cube is to the right of the green sphere,The green sphere is to the right of the cyan cube,right,cube,cyan,sphere,green,000580.png
The cyan cube is to the right of the purple sphere,The purple sphere is to the right of the cyan cube,right,cube,cyan,sphere,purple,000581.png
The cyan cube is to the right of the red sphere,The red sphere is to the right of the cyan cube,right,cube,cyan,sphere,red,000582.png
The cyan cube is to the right of the yellow sphere,The yellow sphere is to the right of the cyan cube,right,cube,cyan,sphere,yellow,000583.png
The gray cube is to the right of the blue sphere,The blue sphere is to the right of the gray cube,right,cube,gray,sphere,blue,000584.png
The gray cube is to the right of the brown sphere,The brown sphere is to the right of the gray cube,right,cube,gray,sphere,brown,000585.png
The gray cube is to the right of the cyan sphere,The cyan sphere is to the right of the gray cube,right,cube,gray,sphere,cyan,000586.png
The gray cube is to the right of the gray sphere,The gray sphere is to the right of the gray cube,right,cube,gray,sphere,gray,000587.png
The gray cube is to the right of the green sphere,The green sphere is to the right of the gray cube,right,cube,gray,sphere,green,000588.png
The gray cube is to the right of the purple sphere,The purple sphere is to the right of the gray cube,right,cube,gray,sphere,purple,000589.png
The gray cube is to the right of the red sphere,The red sphere is to the right of the gray cube,right,cube,gray,sphere,red,000590.png
The gray cube is to the right of the yellow sphere,The yellow sphere is to the right of the gray cube,right,cube,gray,sphere,yellow,000591.png
The green cube is to the right of the blue sphere,The blue sphere is to the right of the green cube,right,cube,green,sphere,blue,000592.png
The green cube is to the right of the brown sphere,The brown sphere is to the right of the green cube,right,cube,green,sphere,brown,000593.png
The green cube is to the right of the cyan sphere,The cyan sphere is to the right of the green cube,right,cube,green,sphere,cyan,000594.png
The green cube is to the right of the gray sphere,The gray sphere is to the right of the green cube,right,cube,green,sphere,gray,000595.png
The green cube is to the right of the green sphere,The green sphere is to the right of the green cube,right,cube,green,sphere,green,000596.png
The green cube is to the right of the purple sphere,The purple sphere is to the right of the green cube,right,cube,green,sphere,purple,000597.png
The green cube is to the right of the red sphere,The red sphere is to the right of the green cube,right,cube,green,sphere,red,000598.png
The green cube is to the right of the yellow sphere,The yellow sphere is to the right of the green cube,right,cube,green,sphere,yellow,000599.png
The purple cube is to the right of the blue sphere,The blue sphere is to the right of the purple cube,right,cube,purple,sphere,blue,000600.png
The purple cube is to the right of the brown sphere,The brown sphere is to the right of the purple cube,right,cube,purple,sphere,brown,000601.png
The purple cube is to the right of the cyan sphere,The cyan sphere is to the right of the purple cube,right,cube,purple,sphere,cyan,000602.png
The purple cube is to the right of the gray sphere,The gray sphere is to the right of the purple cube,right,cube,purple,sphere,gray,000603.png
The purple cube is to the right of the green sphere,The green sphere is to the right of the purple cube,right,cube,purple,sphere,green,000604.png
The purple cube is to the right of the purple sphere,The purple sphere is to the right of the purple cube,right,cube,purple,sphere,purple,000605.png
The purple cube is to the right of the red sphere,The red sphere is to the right of the purple cube,right,cube,purple,sphere,red,000606.png
The purple cube is to the right of the yellow sphere,The yellow sphere is to the right of the purple cube,right,cube,purple,sphere,yellow,000607.png
The red cube is to the right of the blue sphere,The blue sphere is to the right of the red cube,right,cube,red,sphere,blue,000608.png
