caption_pos,caption_neg,relation,shape1,color1,shape2,color2,image
To the left of the red cylinder is the brown cylinder,To the left of the brown cylinder is the red cylinder,left,cylinder,brown,cylinder,red,000423.png
To the left of the yellow cylinder is the brown cylinder,To the left of the brown cylinder is the yellow cylinder,left,cylinder,brown,cylinder,yellow,000424.png
To the left of the gray cylinder is the cyan cylinder,To the left of the cyan cylinder is the gray cylinder,left,cylinder,cyan,cylinder,gray,000425.png
To the left of the green cylinder is the cyan cylinder,To the left of the cyan cylinder is the green cylinder,left,cylinder,cyan,cylinder,green,000426.png
To the left of the purple cylinder is the cyan cylinder,To the left of the cyan cylinder is the purple cylinder,left,cylinder,cyan,cylinder,purple,000427.png
To the left of the red cylinder is the cyan cylinder,To the left of the cyan cylinder is the red cylinder,left,cylinder,cyan,cylinder,red,000428.png
To the left of the yellow cylinder is the cyan cylinder,To the left of the cyan cylinder is the yellow cylinder,left,cylinder,cyan,cylinder,yellow,000429.png
To the left of the green cylinder is the gray cylinder,To the left of the gray cylinder is the green cylinder,left,cylinder,gray,cylinder,green,000430.png
To the left of the purple cylinder is the gray cylinder,To the left of the gray cylinder is the purple cylinder,left,cylinder,gray,cylinder,purple,000431.png
To the left of the red cylinder is the gray cylinder,To the left of the gray cylinder is the red cylinder,left,cylinder,gray,cylinder,red,000432.png
To the left of the yellow cylinder is the gray cylinder,To the left of the gray cylinder is the yellow cylinder,left,cylinder,gray,cylinder,yellow,000433.png
To the left of the purple cylinder is the green cylinder,To the left of the green cylinder is the purple cylinder,left,cylinder,green,cylinder,purple,000434.png
To the left of the red cylinder is the green cylinder,To the left of the green cylinder is the red cylinder,left,cylinder,green,cylinder,red,000435.png
To the left of the yellow cylinder is the green cylinder,To the left of the green cylinder is the yellow cylinder,left,cylinder,green,cylinder,yellow,000436.png
To the left of the red cylinder is the purple cylinder,To the left of the purple cylinder is the red cylinder,left,cylinder,purple,cylinder,red,000437.png
To the left of the yellow cylinder is the purple cylinder,To the left of the purple cylinder is the yellow cylinder,left,cylinder,purple,cylinder,yellow,000438.png
To the left of the yellow cylinder is the red cylinder,To the left of the red cylinder is the yellow cylinder,left,cylinder,red,cylinder,yellow,000439.png
To the left of the brown sphere is the blue sphere,To the left of the blue sphere is the brown sphere,left,sphere,blue,sphere,brown,000440.png
To the left of the cyan sphere is the blue sphere,To the left of the blue sphere is the cyan sphere,left,sphere,blue,sphere,cyan,000441.png
To the left of the gray sphere is the blue sphere,To the left of the blue sphere is the gray sphere,left,sphere,blue,sphere,gray,000442.png
To the left of the green sphere is the blue sphere,To the left of the blue sphere is the green sphere,left,sphere,blue,sphere,green,000443.png
To the left of the purple sphere is the blue sphere,To the left of the blue sphere is the purple sphere,left,sphere,blue,sphere,purple,000444.png
To the left of the red sphere is the blue sphere,To the left of the blue sphere is the red sphere,left,sphere,blue,sphere,red,000445.png
To the left of the yellow sphere is the blue sphere,To the left of the blue sphere is the yellow sphere,left,sphere,blue,sphere,yellow,000446.png
To the left of the cyan sphere is the brown sphere,To the left of the brown sphere is the cyan sphere,left,sphere,brown,sphere,cyan,000447.png
To the left of the gray sphere is the brown sphere,To the left of the brown sphere is the gray sphere,left,sphere,brown,sphere,gray,000448.png
To the left of the green sphere is the brown sphere,To the left of the brown sphere is the green sphere,left,sphere,brown,sphere,green,000449.png
To the left of the purple sphere is the brown sphere,To the left of the brown sphere is the purple sphere,left,sphere,brown,sphere,purple,000450.png
To the left of the red sphere is the brown sphere,To the left of the brown sphere is the red sphere,left,sphere,brown,sphere,red,000451.png
To the left of the yellow sphere is the brown sphere,To the left of the brown sphere is the yellow sphere,left,sphere,brown,sphere,yellow,000452.png
To the left of the gray sphere is the cyan sphere,To the left of the cyan sphere is the gray sphere,left,sphere,cyan,sphere,gray,000453.png
To the left of the green sphere is the cyan sphere,To the left of the cyan sphere is the green sphere,left,sphere,cyan,sphere,green,000454.png
To the left of the purple sphere is the cyan sphere,To the left of the cyan sphere is the purple sphere,left,sphere,cyan,sphere,purple,000455.png
To the left of the red sphere is the cyan sphere,To the left of the cyan sphere is the red sphere,left,sphere,cyan,sphere,red,000456.png
To the left of the yellow sphere is the cyan sphere,To the left of the cyan sphere is the yellow sphere,left,sphere,cyan,sphere,yellow,000457.png
To the left of the green sphere is the gray sphere,To the left of the gray sphere is the green sphere,left,sphere,gray,sphere,green,000458.png
To the left of the purple sphere is the gray sphere,To the left of the gray sphere is the purple sphere,left,sphere,gray,sphere,purple,000459.png
To the left of the red sphere is the gray sphere,To the left of the gray sphere is the red sphere,left,sphere,gray,sphere,red,000460.png
To the left of the yellow sphere is the gray sphere,To the left of the gray sphere is the yellow sphere,left,sphere,gray,sphere,yellow,000461.png
To the left of the purple sphere is the green sphere,To the left of the green sphere is the purple sphere,left,sphere,green,sphere,purple,000462.png
To the left of the red sphere is the green sphere,To the left of the green sphere is the red sphere,left,sphere,green,sphere,red,000463.png
To the left of the yellow sphere is the green sphere,To the left of the green sphere is the yellow sphere,left,sphere,green,sphere,yellow,000464.png
To the left of the red sphere is the purple sphere,To the left of the purple sphere is the red sphere,left,sphere,purple,sphere,red,000465.png
To the left of the yellow sphere is the purple sphere,To the left of the purple sphere is the yellow sphere,left,sphere,purple,sphere,yellow,000466.png
To the left of the yellow sphere is the red sphere,To the left of the red sphere is the yellow sphere,left,sphere,red,sphere,yellow,000467.png
To the left of the brown cone is the blue cone,To the left of the blue cone is the brown cone,left,cone,blue,cone,brown,000468.png
To the left of the cyan cone is the blue cone,To the left of the blue cone is the cyan cone,left,cone,blue,cone,cyan,000469.png
To the left of the gray cone is the blue cone,To the left of the blue cone is the gray cone,left,cone,blue,cone,gray,000470.png
To the left of the green cone is the blue cone,To the left of the blue cone is the green cone,left,cone,blue,cone,green,000471.png
To the left of the purple cone is the blue cone,To the left of the blue cone is the purple cone,left,cone,blue,cone,purple,000472.png
To the left of the red cone is the blue cone,To the left of the blue cone is the red cone,left,cone,blue,cone,red,000473.png
To the left of the yellow cone is the blue cone,To the left of the blue cone is the yellow cone,left,cone,blue,cone,yellow,000474.png
To the left of the cyan cone is the brown cone,To the left of the brown cone is the cyan cone,left,cone,brown,cone,cyan,000475.png
To the left of the gray cone is the brown cone,To the left of the brown cone is the gray cone,left,cone,brown,cone,gray,000476.png
To the left of the green cone is the brown cone,To the left of the brown cone is the green cone,left,cone,brown,cone,green,000477.png
To the left of the purple cone is the brown cone,To the left of the brown cone is the purple cone,left,cone,brown,cone,purple,000478.png
To the left of the red cone is the brown cone,To the left of the brown cone is the red cone,left,cone,brown,cone,red,000479.png
To the left of the yellow cone is the brown cone,To the left of the brown cone is the yellow cone,left,cone,brown,cone,yellow,000480.png
To the left of the gray cone is the cyan cone,To the left of the cyan cone is the gray cone,left,cone,cyan,cone,gray,000481.png
To the left of the green cone is the cyan cone,To the left of the cyan cone is the green cone,left,cone,cyan,cone,green,000482.png
To the left of the purple cone is the cyan cone,To the left of the cyan cone is the purple cone,left,cone,cyan,cone,purple,000483.png
To the left of the red cone is the cyan cone,To the left of the cyan cone is the red cone,left,cone,cyan,cone,red,000484.png
To the left of the yellow cone is the cyan cone,To the left of the cyan cone is the yellow cone,left,cone,cyan,cone,yellow,000485.png
To the left of the green cone is the gray cone,To the left of the gray cone is the green cone,left,cone,gray,cone,green,000486.png
To the left of the purple cone is the gray cone,To the left of the gray cone is the purple cone,left,cone,gray,cone,purple,000487.png
To the left of the red cone is the gray cone,To the left of the gray cone is the red cone,left,cone,gray,cone,red,000488.png
To the left of the yellow cone is the gray cone,To the left of the gray cone is the yellow cone,left,cone,gray,cone,yellow,000489.png
To the left of the purple cone is the green cone,To the left of the green cone is the purple cone,left,cone,green,cone,purple,000490.png
To the left of the red cone is the green cone,To the left of the green cone is the red cone,left,cone,green,cone,red,000491.png
To the left of the yellow cone is the green cone,To the left of the green cone is the yellow cone,left,cone,green,cone,yellow,000492.png
To the left of the red cone is the purple cone,To the left of the purple cone is the red cone,left,cone,purple,cone,red,000493.png
To the left of the yellow cone is the purple cone,To the left of the purple cone is the yellow cone,left,cone,purple,cone,yellow,000494.png
To the left of the yellow cone is the red cone,To the left of the red cone is the yellow cone,left,cone,red,cone,yellow,000495.png
To the right of the blue cylinder is the blue cube,To the right of the blue cube is the blue cylinder,right,cube,blue,cylinder,blue,000496.png
To the right of the brown cylinder is the blue cube,To the right of the blue cube is the brown cylinder,right,cube,blue,cylinder,brown,000497.png
To the right of the cyan cylinder is the blue cube,To the right of the blue cube is the cyan cylinder,right,cube,blue,cylinder,cyan,000498.png
To the right of the gray cylinder is the blue cube,To the right of the blue cube is the gray cylinder,right,cube,blue,cylinder,gray,000499.png
To the right of the green cylinder is the blue cube,To the right of the blue cube is the green cylinder,right,cube,blue,cylinder,green,000500.png
To the right of the purple cylinder is the blue cube,To the right of the blue cube is the purple cylinder,right,cube,blue,cylinder,purple,000501.png
To the right of the red cylinder is the blue cube,To the right of the blue cube is the red cylinder,right,cube,blue,cylinder,red,000502.png
To the right of the yellow cylinder is the blue cube,To the right of the blue cube is the yellow cylinder,right,cube,blue,cylinder,yellow,000503.png
To the right of the blue cylinder is the brown cube,To the right of the brown cube is the blue cylinder,right,cube,brown,cylinder,blue,000504.png
To the right of the brown cylinder is the brown cube,To the right of the brown cube is the brown cylinder,right,cube,brown,cylinder,brown,000505.png
To the right of the cyan cylinder is the brown cube,To the right of the brown cube is the cyan cylinder,right,cube,brown,cylinder,cyan,000506.png
To the right of the gray cylinder is the brown cube,To the right of the brown cube is the gray cylinder,right,cube,brown,cylinder,gray,000507.png
To the right of the green cylinder is the brown cube,To the right of the brown cube is the green cylinder,right,cube,brown,cylinder,green,000508.png
To the right of the purple cylinder is the brown cube,To the right of the brown cube is the purple cylinder,right,cube,brown,cylinder,purple,000509.png
To the right of the red cylinder is the brown cube,To the right of the brown cube is the red cylinder,right,cube,brown,cylinder,red,000510.png
To the right of the yellow cylinder is the brown cube,To the right of the brown cube is the yellow cylinder,right,cube,brown,cylinder,yellow,000511.png
To the right of the blue cylinder is the cyan cube,To the right of the cyan cube is the blue cylinder,right,cube,cyan,cylinder,blue,000512.png
To the right of the brown cylinder is the cyan cube,To the right of the cyan cube is the brown cylinder,right,cube,cyan,cylinder,brown,000513.png
To the right of the cyan cylinder is the cyan cube,To the right of the cyan cube is the cyan cylinder,right,cube,cyan,cylinder,cyan,000514.png
To the right of the gray cylinder is the cyan cube,To the right of the cyan cube is the gray cylinder,right,cube,cyan,cylinder,gray,000515.png
To the right of the green cylinder is the cyan cube,To the right of the cyan cube is the green cylinder,right,cube,cyan,cylinder,green,000516.png
To the right of the purple cylinder is the cyan cube,To the right of the cyan cube is the purple cylinder,right,cube,cyan,cylinder,purple,000517.png
To the right of the red cylinder is the cyan cube,To the right of the cyan cube is the red cylinder,right,cube,cyan,cylinder,red,000518.png
To the right of the yellow cylinder is the cyan cube,To the right of the cyan cube is the yellow cylinder,right,cube,cyan,cylinder,yellow,000519.png
To the right of the blue cylinder is the gray cube,To the right of the gray cube is the blue cylinder,right,cube,gray,cylinder,blue,000520.png
To the right of the brown cylinder is the gray cube,To the right of the gray cube is the brown cylinder,right,cube,gray,cylinder,brown,000521.png
To the right of the cyan cylinder is the gray cube,To the right of the gray cube is the cyan cylinder,right,cube,gray,cylinder,cyan,000522.png
To the right of the gray cylinder is the gray cube,To the right of the gray cube is the gray cylinder,right,cube,gray,cylinder,gray,000523.png
To the right of the green cylinder is the gray cube,To the right of the gray cube is the green cylinder,right,cube,gray,cylinder,green,000524.png
To the right of the purple cylinder is the gray cube,To the right of the gray cube is the purple cylinder,right,cube,gray,cylinder,purple,000525.png
To the right of the red cylinder is the gray cube,To the right of the gray cube is the red cylinder,right,cube,gray,cylinder,red,000526.png
To the right of the yellow cylinder is the gray cube,To the right of the gray cube is the yellow cylinder,right,cube,gray,cylinder,yellow,000527.png
To the right of the blue cylinder is the green cube,To the right of the green cube is the blue cylinder,right,cube,green,cylinder,blue,000528.png
To the right of the brown cylinder is the green cube,To the right of the green cube is the brown cylinder,right,cube,green,cylinder,brown,000529.png
To the right of the cyan cylinder is the green cube,To the right of the green cube is the cyan cylinder,right,cube,green,cylinder,cyan,000530.png
To the right of the gray cylinder is the green cube,To the right of the green cube is the gray cylinder,right,cube,green,cylinder,gray,000531.png
To the right of the green cylinder is the green cube,To the right of the green cube is the green cylinder,right,cube,green,cylinder,green,000532.png
To the right of the purple cylinder is the green cube,To the right of the green cube is the purple cylinder,right,cube,green,cylinder,purple,000533.png
To the right of the red cylinder is the green cube,To the right of the green cube is the red cylinder,right,cube,green,cylinder,red,000534.png
To the right of the yellow cylinder is the green cube,To the right of the green cube is the yellow cylinder,right,cube,green,cylinder,yellow,000535.png
To the right of the blue cylinder is the purple cube,To the right of the purple cube is the blue cylinder,right,cube,purple,cylinder,blue,000536.png
To the right of the brown cylinder is the purple cube,To the right of the purple cube is the brown cylinder,right,cube,purple,cylinder,brown,000537.png
To the right of the cyan cylinder is the purple cube,To the right of the purple cube is the cyan cylinder,right,cube,purple,cylinder,cyan,000538.png
To the right of the gray cylinder is the purple cube,To the right of the purple cube is the gray cylinder,right,cube,purple,cylinder,gray,000539.png
To the right of the green cylinder is the purple cube,To the right of the purple cube is the green cylinder,right,cube,purple,cylinder,green,000540.png
To the right of the purple cylinder is the purple cube,To the right of the purple cube is the purple cylinder,right,cube,purple,cylinder,purple,000541.png
To the right of the red cylinder is the purple cube,To the right of the purple cube is the red cylinder,right,cube,purple,cylinder,red,000542.png
To the right of the yellow cylinder is the purple cube,To the right of the purple cube is the yellow cylinder,right,cube,purple,cylinder,yellow,000543.png
To the right of the blue cylinder is the red cube,To the right of the red cube is the blue cylinder,right,cube,red,cylinder,blue,000544.png
To the right of the brown cylinder is the red cube,To the right of the red cube is the brown cylinder,right,cube,red,cylinder,brown,000545.png
To the right of the cyan cylinder is the red cube,To the right of the red cube is the cyan cylinder,right,cube,red,cylinder,cyan,000546.png
To the right of the gray cylinder is the red cube,To the right of the red cube is the gray cylinder,right,cube,red,cylinder,gray,000547.png
To the right of the green cylinder is the red cube,To the right of the red cube is the green cylinder,right,cube,red,cylinder,green,000548.png
To the right of the purple cylinder is the red cube,To the right of the red cube is the purple cylinder,right,cube,red,cylinder,purple,000549.png
To the right of the red cylinder is the red cube,To the right of the red cube is the red cylinder,right,cube,red,cylinder,red,000550.png
To the right of the yellow cylinder is the red cube,To the right of the red cube is the yellow cylinder,right,cube,red,cylinder,yellow,000551.png
To the right of the blue cylinder is the yellow cube,To the right of the yellow cube is the blue cylinder,right,cube,yellow,cylinder,blue,000552.png
To the right of the brown cylinder is the yellow cube,To the right of the yellow cube is the brown cylinder,right,cube,yellow,cylinder,brown,000553.png
To the right of the cyan cylinder is the yellow cube,To the right of the yellow cube is the cyan cylinder,right,cube,yellow,cylinder,cyan,000554.png
To the right of the gray cylinder is the yellow cube,To the right of the yellow cube is the gray cylinder,right,cube,yellow,cylinder,gray,000555.png
To the right of the green cylinder is the yellow cube,To the right of the yellow cube is the green cylinder,right,cube,yellow,cylinder,green,000556.png
To the right of the purple cylinder is the yellow cube,To the right of the yellow cube is the purple cylinder,right,cube,yellow,cylinder,purple,000557.png
To the right of the red cylinder is the yellow cube,To the right of the yellow cube is the red cylinder,right,cube,yellow,cylinder,red,000558.png
To the right of the yellow cylinder is the yellow cube,To the right of the yellow cube is the yellow cylinder,right,cube,yellow,cylinder,yellow,000559.png
To the right of the blue sphere is the blue cube,To the right of the blue cube is the blue sphere,right,cube,blue,sphere,blue,000560.png
To the right of the brown sphere is the blue cube,To the right of the blue cube is the brown sphere,right,cube,blue,sphere,brown,000561.png
To the right of the cyan sphere is the blue cube,To the right of the blue cube is the cyan sphere,right,cube,blue,sphere,cyan,000562.png
To the right of the gray sphere is the blue cube,To the right of the blue cube is the gray sphere,right,cube,blue,sphere,gray,000563.png
To the right of the green sphere is the blue cube,To the right of the blue cube is the green sphere,right,cube,blue,sphere,green,000564.png
To the right of the purple sphere is the blue cube,To the right of the blue cube is the purple sphere,right,cube,blue,sphere,purple,000565.png
To the right of the red sphere is the blue cube,To the right of the blue cube is the red sphere,right,cube,blue,sphere,red,000566.png
To the right of the yellow sphere is the blue cube,To the right of the blue cube is the yellow sphere,right,cube,blue,sphere,yellow,000567.png
To the right of the blue sphere is the brown cube,To the right of the brown cube is the blue sphere,right,cube,brown,sphere,blue,000568.png
To the right of the brown sphere is the brown cube,To the right of the brown cube is the brown sphere,right,cube,brown,sphere,brown,000569.png
To the right of the cyan sphere is the brown cube,To the right of the brown cube is the cyan sphere,right,cube,brown,sphere,cyan,000570.png
To the right of the gray sphere is the brown cube,To the right of the brown cube is the gray sphere,right,cube,brown,sphere,gray,000571.png
To the right of the green sphere is the brown cube,To the right of the brown cube is the green sphere,right,cube,brown,sphere,green,000572.png
To the right of the purple sphere is the brown cube,To the right of the brown cube is the purple sphere,right,cube,brown,sphere,purple,000573.png
To the right of the red sphere is the brown cube,To the right of the brown cube is the red sphere,right,cube,brown,sphere,red,000574.png
To the right of the yellow sphere is the brown cube,To the right of the brown cube is the yellow sphere,right,cube,brown,sphere,yellow,000575.png
To the right of the blue sphere is the cyan cube,To the right of the cyan cube is the blue sphere,right,cube,cyan,sphere,blue,000576.png
To the right of the brown sphere is the cyan cube,To the right of the cyan cube is the brown sphere,right,cube,cyan,sphere,brown,000577.png
To the right of the cyan sphere is the cyan cube,To the right of the cyan cube is the cyan sphere,right,cube,cyan,sphere,cyan,000578.png
To the right of the gray sphere is the cyan cube,To the right of the cyan cube is the gray sphere,right,cube,cyan,sphere,gray,000579.png
To the right of the green sphere is the cyan cube,To the right of the cyan cube is the green sphere,right,cube,cyan,sphere,green,000580.png
To the right of the purple sphere is the cyan cube,To the right of the cyan cube is the purple sphere,right,cube,cyan,sphere,purple,000581.png
To the right of the red sphere is the cyan cube,To the right of the cyan cube is the red sphere,right,cube,cyan,sphere,red,000582.png
To the right of the yellow sphere is the cyan cube,To the right of the cyan cube is the yellow sphere,right,cube,cyan,sphere,yellow,000583.png
To the right of the blue sphere is the gray cube,To the right of the gray cube is the blue sphere,right,cube,gray,sphere,blue,000584.png
To the right of the brown sphere is the gray cube,To the right of the gray cube is the brown sphere,right,cube,gray,sphere,brown,000585.png
To the right of the cyan sphere is the gray cube,To the right of the gray cube is the cyan sphere,right,cube,gray,sphere,cyan,000586.png
To the right of the gray sphere is the gray cube,To the right of the gray cube is the gray sphere,right,cube,gray,sphere,gray,000587.png
To the right of the green sphere is the gray cube,To the right of the gray cube is the green sphere,right,cube,gray,sphere,green,000588.png
To the right of the purple sphere is the gray cube,To the right of the gray cube is the purple sphere,right,cube,gray,sphere,purple,000589.png
To the right of the red sphere is the gray cube,To the right of the gray cube is the red sphere,right,cube,gray,sphere,red,000590.png
To the right of the yellow sphere is the gray cube,To the right of the gray cube is the yellow sphere,right,cube,gray,sphere,yellow,000591.png
To the right of the blue sphere is the green cube,To the right of the green cube is the blue sphere,right,cube,green,sphere,blue,000592.png
To the right of the brown sphere is the green cube,To the right of the green cube is the brown sphere,right,cube,green,sphere,brown,000593.png
To the right of the cyan sphere is the green cube,To the right of the green cube is the cyan sphere,right,cube,green,sphere,cyan,000594.png
To the right of the gray sphere is the green cube,To the right of the green cube is the gray sphere,right,cube,green,sphere,gray,000595.png
To the right of the green sphere is the green cube,To the right of the green cube is the green sphere,right,cube,green,sphere,green,000596.png
To the right of the purple sphere is the green cube,To the right of the green cube is the purple sphere,right,cube,green,sphere,purple,000597.png
To the right of the red sphere is the green cube,To the right of the green cube is the red sphere,right,cube,green,sphere,red,000598.png
To the right of the yellow sphere is the green cube,To the right of the green cube is the yellow sphere,right,cube,green,sphere,yellow,000599.png
To the right of the blue sphere is the purple cube,To the right of the purple cube is the blue sphere,right,cube,purple,sphere,blue,000600.png
To the right of the brown sphere is the purple cube,To the right of the purple cube is the brown sphere,right,cube,purple,sphere,brown,000601.png
To the right of the cyan sphere is the purple cube,To the right of the purple cube is the cyan sphere,right,cube,purple,sphere,cyan,000602.png
To the right of the gray sphere is the purple cube,To the right of the purple cube is the gray sphere,right,cube,purple,sphere,gray,000603.png
To the right of the green sphere is the purple cube,To the right of the purple cube is the green sphere,right,cube,purple,sphere,green,000604.png
To the right of the purple sphere is the purple cube,To the right of the purple cube is the purple sphere,right,cube,purple,sphere,purple,000605.png
To the right of the red sphere is the purple cube,To the right of the purple cube is the red sphere,right,cube,purple,sphere,red,000606.png
To the right of the yellow sphere is the purple cube,To the right of the purple cube is the yellow sphere,right,cube,purple,sphere,yellow,000607.png
To the right of the blue sphere is the red cube,To the right of the red cube is the blue sphere,right,cube,red,sphere,blue,000608.png
To the right of the brown sphere is the red cube,To the right of the red cube is the brown sphere,right,cube,red,sphere,brown,000609.png
To the right of the cyan sphere is the red cube,To the right of the red cube is the cyan sphere,right,cube,red,sphere,cyan,000610.png
To the right of the gray sphere is the red cube,To the right of the red cube is the gray sphere,right,cube,red,sphere,gray,000611.png
To the right of the green sphere is the red cube,To the right of the red cube is the green sphere,right,cube,red,sphere,green,000612.png
To the right of the purple sphere is the red cube,To the right of the red cube is the purple sphere,right,cube,red,sphere,purple,000613.png
To the right of the red sphere is the red cube,To the right of the red cube is the red sphere,right,cube,red,sphere,red,000614.png
To the right of the yellow sphere is the red cube,To the right of the red cube is the yellow sphere,right,cube,red,sphere,yellow,000615.png
To the right of the blue sphere is the yellow cube,To the right of the yellow cube is the blue sphere,right,cube,yellow,sphere,blue,000616.png
To the right of the brown sphere is the yellow cube,To the right of the yellow cube is the brown sphere,right,cube,yellow,sphere,brown,000617.png
To the right of the cyan sphere is the yellow cube,To the right of the yellow cube is the cyan sphere,right,cube,yellow,sphere,cyan,000618.png
To the right of the gray sphere is the yellow cube,To the right of the yellow cube is the gray sphere,right,cube,yellow,sphere,gray,000619.png
To the right of the green sphere is the yellow cube,To the right of the yellow cube is the green sphere,right,cube,yellow,sphere,green,000620.png
To the right of the purple sphere is the yellow cube,To the right of the yellow cube is the purple sphere,right,cube,yellow,sphere,purple,000621.png
To the right of the red sphere is the yellow cube,To the right of the yellow cube is the red sphere,right,cube,yellow,sphere,red,000622.png
To the right of the yellow sphere is the yellow cube,To the right of the yellow cube is the yellow sphere,right,cube,yellow,sphere,yellow,000623.png
To the right of the blue cone is the blue cube,To the right of the blue cube is the blue cone,right,cube,blue,cone,blue,000624.png
To the right of the brown cone is the blue cube,To the right of the blue cube is the brown cone,right,cube,blue,cone,brown,000625.png
To the right of the cyan cone is the blue cube,To the right of the blue cube is the cyan cone,right,cube,blue,cone,cyan,000626.png
To the right of the gray cone is the blue cube,To the right of the blue cube is the gray cone,right,cube,blue,cone,gray,000627.png
To the right of the green cone is the blue cube,To the right of the blue cube is the green cone,right,cube,blue,cone,green,000628.png
To the right of the purple cone is the blue cube,To the right of the blue cube is the purple cone,right,cube,blue,cone,purple,000629.png
To the right of the red cone is the blue cube,To the right of the blue cube is the red cone,right,cube,blue,cone,red,000630.png
To the right of the yellow cone is the blue cube,To the right of the blue cube is the yellow cone,right,cube,blue,cone,yellow,000631.png
To the right of the blue cone is the brown cube,To the right of the brown cube is the blue cone,right,cube,brown,cone,blue,000632.png
To the right of the brown cone is the brown cube,To the right of the brown cube is the brown cone,right,cube,brown,cone,brown,000633.png
To the right of the cyan cone is the brown cube,To the right of the brown cube is the cyan cone,right,cube,brown,cone,cyan,000634.png
To the right of the gray cone is the brown cube,To the right of the brown cube is the gray cone,right,cube,brown,cone,gray,000635.png
To the right of the green cone is the brown cube,To the right of the brown cube is the green cone,right,cube,brown,cone,green,000636.png
To the right of the purple cone is the brown cube,To the right of the brown cube is the purple cone,right,cube,brown,cone,purple,000637.png
To the right of the red cone is the brown cube,To the right of the brown cube is the red cone,right,cube,brown,cone,red,000638.png
To the right of the yellow cone is the brown cube,To the right of the brown cube is the yellow cone,right,cube,brown,cone,yellow,000639.png
To the right of the blue cone is the cyan cube,To the right of the cyan cube is the blue cone,right,cube,cyan,cone,blue,000640.png
To the right of the brown cone is the cyan cube,To the right of the cyan cube is the brown cone,right,cube,cyan,cone,brown,000641.png
To the right of the cyan cone is the cyan cube,To the right of the cyan cube is the cyan cone,right,cube,cyan,cone,cyan,000642.png
To the right of the gray cone is the cyan cube,To the right of the cyan cube is the gray cone,right,cube,cyan,cone,gray,000643.png
To the right of the green cone is the cyan cube,To the right of the cyan cube is the green cone,right,cube,cyan,cone,green,000644.png
To the right of the purple cone is the cyan cube,To the right of the cyan cube is the purple cone,right,cube,cyan,cone,purple,000645.png
To the right of the red cone is the cyan cube,To the right of the cyan cube is the red cone,right,cube,cyan,cone,red,000646.png
To the right of the yellow cone is the cyan cube,To the right of the cyan cube is the yellow cone,right,cube,cyan,cone,yellow,000647.png
To the right of the blue cone is the gray cube,To the right of the gray cube is the blue cone,right,cube,gray,cone,blue,000648.png
To the right of the brown cone is the gray cube,To the right of the gray cube is the brown cone,right,cube,gray,cone,brown,000649.png
To the right of the cyan cone is the gray cube,To the right of the gray cube is the cyan cone,right,cube,gray,cone,cyan,000650.png
To the right of the gray cone is the gray cube,To the right of the gray cube is the gray cone,right,cube,gray,cone,gray,000651.png
To the right of the green cone is the gray cube,To the right of the gray cube is the green cone,right,cube,gray,cone,green,000652.png
To the right of the purple cone is the gray cube,To the right of the gray cube is the purple cone,right,cube,gray,cone,purple,000653.png
To the right of the red cone is the gray cube,To the right of the gray cube is the red cone,right,cube,gray,cone,red,000654.png
To the right of the yellow cone is the gray cube,To the right of the gray cube is the yellow cone,right,cube,gray,cone,yellow,000655.png
To the right of the blue cone is the green cube,To the right of the green cube is the blue cone,right,cube,green,cone,blue,000656.png
To the right of the brown cone is the green cube,To the right of the green cube is the brown cone,right,cube,green,cone,brown,000657.png
To the right of the cyan cone is the green cube,To the right of the green cube is the cyan cone,right,cube,green,cone,cyan,000658.png
To the right of the gray cone is the green cube,To the right of the green cube is the gray cone,right,cube,green,cone,gray,000659.png
To the right of the green cone is the green cube,To the right of the green cube is the green cone,right,cube,green,cone,green,000660.png
To the right of the purple cone is the green cube,To the right of the green cube is the purple cone,right,cube,green,cone,purple,000661.png
To the right of the red cone is the green cube,To the right of the green cube is the red cone,right,cube,green,cone,red,000662.png
To the right of the yellow cone is the green cube,To the right of the green cube is the yellow cone,right,cube,green,cone,yellow,000663.png
To the right of the blue cone is the purple cube,To the right of the purple cube is the blue cone,right,cube,purple,cone,blue,000664.png
To the right of the brown cone is the purple cube,To the right of the purple cube is the brown cone,right,cube,purple,cone,brown,000665.png
To the right of the cyan cone is the purple cube,To the right of the purple cube is the cyan cone,right,cube,purple,cone,cyan,000666.png
To the right of the gray cone is the purple cube,To the right of the purple cube is the gray cone,right,cube,purple,cone,gray,000667.png
To the right of the green cone is the purple cube,To the right of the purple cube is the green cone,right,cube,purple,cone,green,000668.png
To the right of the purple cone is the purple cube,To the right of the purple cube is the purple cone,right,cube,purple,cone,purple,000669.png
To the right of the red cone is the purple cube,To the right of the purple cube is the red cone,right,cube,purple,cone,red,000670.png
To the right of the yellow cone is the purple cube,To the right of the purple cube is the yellow cone,right,cube,purple,cone,yellow,000671.png
To the right of the blue cone is the red cube,To the right of the red cube is the blue cone,right,cube,red,cone,blue,000672.png
To the right of the brown cone is the red cube,To the right of the red cube is the brown cone,right,cube,red,cone,brown,000673.png
To the right of the cyan cone is the red cube,To the right of the red cube is the cyan cone,right,cube,red,cone,cyan,000674.png
To the right of the gray cone is the red cube,To the right of the red cube is the gray cone,right,cube,red,cone,gray,000675.png
To the right of the green cone is the red cube,To the right of the red cube is the green cone,right,cube,red,cone,green,000676.png
To the right of the purple cone is the red cube,To the right of the red cube is the purple cone,right,cube,red,cone,purple,000677.png
