caption_pos,caption_neg,relation,shape1,color1,shape2,color2,image
The yellow cylinder is to the left of the green sphere,The green sphere is to the left of the yellow cylinder,left,cylinder,yellow,sphere,green,000564.png
To the left of the green sphere is the yellow cylinder,To the left of the yellow cylinder is the green sphere,left,cylinder,yellow,sphere,green,000565.png
The yellow cylinder is to the left of the purple sphere,The purple sphere is to the left of the yellow cylinder,left,cylinder,yellow,sphere,purple,000567.png
There is a yellow cylinder to the left of a purple sphere,There is a purple sphere to the left of a yellow cylinder,left,cylinder,yellow,sphere,purple,000569.png
To the left of the red sphere is the yellow cylinder,To the left of the yellow cylinder is the red sphere,left,cylinder,yellow,sphere,red,000571.png
There is a yellow cylinder to the left of a red sphere,There is a red sphere to the left of a yellow cylinder,left,cylinder,yellow,sphere,red,000572.png
The yellow cylinder is to the left of the yellow sphere,The yellow sphere is to the left of the yellow cylinder,left,cylinder,yellow,sphere,yellow,000573.png
There is a yellow cylinder to the left of a yellow sphere,There is a yellow sphere to the left of a yellow cylinder,left,cylinder,yellow,sphere,yellow,000575.png
The blue cube is to the left of the brown cube,The brown cube is to the left of the blue cube,left,cube,blue,cube,brown,000576.png
To the left of the brown cube is the blue cube,To the left of the blue cube is the brown cube,left,cube,blue,cube,brown,000577.png
To the left of the cyan cube is the blue cube,To the left of the blue cube is the cyan cube,left,cube,blue,cube,cyan,000580.png
There is a blue cube to the left of a cyan cube,There is a cyan cube to the left of a blue cube,left,cube,blue,cube,cyan,000581.png
The blue cube is to the left of the gray cube,The gray cube is to the left of the blue cube,left,cube,blue,cube,gray,000582.png
To the left of the gray cube is the blue cube,To the left of the blue cube is the gray cube,left,cube,blue,cube,gray,000583.png
The blue cube is to the left of the green cube,The green cube is to the left of the blue cube,left,cube,blue,cube,green,000585.png
There is a blue cube to the left of a green cube,There is a green cube to the left of a blue cube,left,cube,blue,cube,green,000587.png
The blue cube is to the left of the purple cube,The purple cube is to the left of the blue cube,left,cube,blue,cube,purple,000588.png
To the left of the purple cube is the blue cube,To the left of the blue cube is the purple cube,left,cube,blue,cube,purple,000589.png
The blue cube is to the left of the red cube,The red cube is to the left of the blue cube,left,cube,blue,cube,red,000591.png
To the left of the red cube is the blue cube,To the left of the blue cube is the red cube,left,cube,blue,cube,red,000592.png
The blue cube is to the left of the yellow cube,The yellow cube is to the left of the blue cube,left,cube,blue,cube,yellow,000594.png
To the left of the yellow cube is the blue cube,To the left of the blue cube is the yellow cube,left,cube,blue,cube,yellow,000595.png
The brown cube is to the left of the cyan cube,The cyan cube is to the left of the brown cube,left,cube,brown,cube,cyan,000597.png
To the left of the cyan cube is the brown cube,To the left of the brown cube is the cyan cube,left,cube,brown,cube,cyan,000598.png
The brown cube is to the left of the gray cube,The gray cube is to the left of the brown cube,left,cube,brown,cube,gray,000600.png
There is a brown cube to the left of a gray cube,There is a gray cube to the left of a brown cube,left,cube,brown,cube,gray,000602.png
To the left of the green cube is the brown cube,To the left of the brown cube is the green cube,left,cube,brown,cube,green,000604.png
There is a brown cube to the left of a green cube,There is a green cube to the left of a brown cube,left,cube,brown,cube,green,000605.png
The brown cube is to the left of the purple cube,The purple cube is to the left of the brown cube,left,cube,brown,cube,purple,000606.png
There is a brown cube to the left of a purple cube,There is a purple cube to the left of a brown cube,left,cube,brown,cube,purple,000608.png
To the left of the red cube is the brown cube,To the left of the brown cube is the red cube,left,cube,brown,cube,red,000610.png
There is a brown cube to the left of a red cube,There is a red cube to the left of a brown cube,left,cube,brown,cube,red,000611.png
The brown cube is to the left of the yellow cube,The yellow cube is to the left of the brown cube,left,cube,brown,cube,yellow,000612.png
To the left of the yellow cube is the brown cube,To the left of the brown cube is the yellow cube,left,cube,brown,cube,yellow,000613.png
To the left of the gray cube is the cyan cube,To the left of the cyan cube is the gray cube,left,cube,cyan,cube,gray,000616.png
There is a cyan cube to the left of a gray cube,There is a gray cube to the left of a cyan cube,left,cube,cyan,cube,gray,000617.png
To the left of the green cube is the cyan cube,To the left of the cyan cube is the green cube,left,cube,cyan,cube,green,000619.png
There is a cyan cube to the left of a green cube,There is a green cube to the left of a cyan cube,left,cube,cyan,cube,green,000620.png
To the left of the purple cube is the cyan cube,To the left of the cyan cube is the purple cube,left,cube,cyan,cube,purple,000622.png
There is a cyan cube to the left of a purple cube,There is a purple cube to the left of a cyan cube,left,cube,cyan,cube,purple,000623.png
The cyan cube is to the left of the red cube,The red cube is to the left of the cyan cube,left,cube,cyan,cube,red,000624.png
There is a cyan cube to the left of a red cube,There is a red cube to the left of a cyan cube,left,cube,cyan,cube,red,000626.png
The cyan cube is to the left of the yellow cube,The yellow cube is to the left of the cyan cube,left,cube,cyan,cube,yellow,000627.png
There is a cyan cube to the left of a yellow cube,There is a yellow cube to the left of a cyan cube,left,cube,cyan,cube,yellow,000629.png
The gray cube is to the left of the green cube,The green cube is to the left of the gray cube,left,cube,gray,cube,green,000630.png
To the left of the green cube is the gray cube,To the left of the gray cube is the green cube,left,cube,gray,cube,green,000631.png
The gray cube is to the left of the purple cube,The purple cube is to the left of the gray cube,left,cube,gray,cube,purple,000633.png
There is a gray cube to the left of a purple cube,There is a purple cube to the left of a gray cube,left,cube,gray,cube,purple,000635.png
To the left of the red cube is the gray cube,To the left of the gray cube is the red cube,left,cube,gray,cube,red,000637.png
There is a gray cube to the left of a red cube,There is a red cube to the left of a gray cube,left,cube,gray,cube,red,000638.png
To the left of the yellow cube is the gray cube,To the left of the gray cube is the yellow cube,left,cube,gray,cube,yellow,000640.png
There is a gray cube to the left of a yellow cube,There is a yellow cube to the left of a gray cube,left,cube,gray,cube,yellow,000641.png
To the left of the purple cube is the green cube,To the left of the green cube is the purple cube,left,cube,green,cube,purple,000643.png
There is a green cube to the left of a purple cube,There is a purple cube to the left of a green cube,left,cube,green,cube,purple,000644.png
The green cube is to the left of the red cube,The red cube is to the left of the green cube,left,cube,green,cube,red,000645.png
There is a green cube to the left of a red cube,There is a red cube to the left of a green cube,left,cube,green,cube,red,000647.png
The green cube is to the left of the yellow cube,The yellow cube is to the left of the green cube,left,cube,green,cube,yellow,000648.png
To the left of the yellow cube is the green cube,To the left of the green cube is the yellow cube,left,cube,green,cube,yellow,000649.png
The purple cube is to the left of the red cube,The red cube is to the left of the purple cube,left,cube,purple,cube,red,000651.png
There is a purple cube to the left of a red cube,There is a red cube to the left of a purple cube,left,cube,purple,cube,red,000653.png
The purple cube is to the left of the yellow cube,The yellow cube is to the left of the purple cube,left,cube,purple,cube,yellow,000654.png
To the left of the yellow cube is the purple cube,To the left of the purple cube is the yellow cube,left,cube,purple,cube,yellow,000655.png
To the left of the yellow cube is the red cube,To the left of the red cube is the yellow cube,left,cube,red,cube,yellow,000658.png
There is a red cube to the left of a yellow cube,There is a yellow cube to the left of a red cube,left,cube,red,cube,yellow,000659.png
The blue cylinder is to the left of the brown cylinder,The brown cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,brown,000660.png
There is a blue cylinder to the left of a brown cylinder,There is a brown cylinder to the left of a blue cylinder,left,cylinder,blue,cylinder,brown,000662.png
The blue cylinder is to the left of the cyan cylinder,The cyan cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,cyan,000663.png
There is a blue cylinder to the left of a cyan cylinder,There is a cyan cylinder to the left of a blue cylinder,left,cylinder,blue,cylinder,cyan,000665.png
The blue cylinder is to the left of the gray cylinder,The gray cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,gray,000666.png
To the left of the gray cylinder is the blue cylinder,To the left of the blue cylinder is the gray cylinder,left,cylinder,blue,cylinder,gray,000667.png
The blue cylinder is to the left of the green cylinder,The green cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,green,000669.png
There is a blue cylinder to the left of a green cylinder,There is a green cylinder to the left of a blue cylinder,left,cylinder,blue,cylinder,green,000671.png
The blue cylinder is to the left of the purple cylinder,The purple cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,purple,000672.png
To the left of the purple cylinder is the blue cylinder,To the left of the blue cylinder is the purple cylinder,left,cylinder,blue,cylinder,purple,000673.png
The blue cylinder is to the left of the red cylinder,The red cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,red,000675.png
To the left of the red cylinder is the blue cylinder,To the left of the blue cylinder is the red cylinder,left,cylinder,blue,cylinder,red,000676.png
The blue cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the blue cylinder,left,cylinder,blue,cylinder,yellow,000678.png
To the left of the yellow cylinder is the blue cylinder,To the left of the blue cylinder is the yellow cylinder,left,cylinder,blue,cylinder,yellow,000679.png
The brown cylinder is to the left of the cyan cylinder,The cyan cylinder is to the left of the brown cylinder,left,cylinder,brown,cylinder,cyan,000681.png
To the left of the cyan cylinder is the brown cylinder,To the left of the brown cylinder is the cyan cylinder,left,cylinder,brown,cylinder,cyan,000682.png
The brown cylinder is to the left of the gray cylinder,The gray cylinder is to the left of the brown cylinder,left,cylinder,brown,cylinder,gray,000684.png
There is a brown cylinder to the left of a gray cylinder,There is a gray cylinder to the left of a brown cylinder,left,cylinder,brown,cylinder,gray,000686.png
The brown cylinder is to the left of the green cylinder,The green cylinder is to the left of the brown cylinder,left,cylinder,brown,cylinder,green,000687.png
There is a brown cylinder to the left of a green cylinder,There is a green cylinder to the left of a brown cylinder,left,cylinder,brown,cylinder,green,000689.png
To the left of the purple cylinder is the brown cylinder,To the left of the brown cylinder is the purple cylinder,left,cylinder,brown,cylinder,purple,000691.png
There is a brown cylinder to the left of a purple cylinder,There is a purple cylinder to the left of a brown cylinder,left,cylinder,brown,cylinder,purple,000692.png
The brown cylinder is to the left of the red cylinder,The red cylinder is to the left of the brown cylinder,left,cylinder,brown,cylinder,red,000693.png
There is a brown cylinder to the left of a red cylinder,There is a red cylinder to the left of a brown cylinder,left,cylinder,brown,cylinder,red,000695.png
To the left of the yellow cylinder is the brown cylinder,To the left of the brown cylinder is the yellow cylinder,left,cylinder,brown,cylinder,yellow,000697.png
There is a brown cylinder to the left of a yellow cylinder,There is a yellow cylinder to the left of a brown cylinder,left,cylinder,brown,cylinder,yellow,000698.png
The cyan cylinder is to the left of the gray cylinder,The gray cylinder is to the left of the cyan cylinder,left,cylinder,cyan,cylinder,gray,000699.png
To the left of the gray cylinder is the cyan cylinder,To the left of the cyan cylinder is the gray cylinder,left,cylinder,cyan,cylinder,gray,000700.png
The cyan cylinder is to the left of the green cylinder,The green cylinder is to the left of the cyan cylinder,left,cylinder,cyan,cylinder,green,000702.png
To the left of the green cylinder is the cyan cylinder,To the left of the cyan cylinder is the green cylinder,left,cylinder,cyan,cylinder,green,000703.png
To the left of the purple cylinder is the cyan cylinder,To the left of the cyan cylinder is the purple cylinder,left,cylinder,cyan,cylinder,purple,000706.png
There is a cyan cylinder to the left of a purple cylinder,There is a purple cylinder to the left of a cyan cylinder,left,cylinder,cyan,cylinder,purple,000707.png
The cyan cylinder is to the left of the red cylinder,The red cylinder is to the left of the cyan cylinder,left,cylinder,cyan,cylinder,red,000708.png
To the left of the red cylinder is the cyan cylinder,To the left of the cyan cylinder is the red cylinder,left,cylinder,cyan,cylinder,red,000709.png
To the left of the yellow cylinder is the cyan cylinder,To the left of the cyan cylinder is the yellow cylinder,left,cylinder,cyan,cylinder,yellow,000712.png
There is a cyan cylinder to the left of a yellow cylinder,There is a yellow cylinder to the left of a cyan cylinder,left,cylinder,cyan,cylinder,yellow,000713.png
The gray cylinder is to the left of the green cylinder,The green cylinder is to the left of the gray cylinder,left,cylinder,gray,cylinder,green,000714.png
To the left of the green cylinder is the gray cylinder,To the left of the gray cylinder is the green cylinder,left,cylinder,gray,cylinder,green,000715.png
To the left of the purple cylinder is the gray cylinder,To the left of the gray cylinder is the purple cylinder,left,cylinder,gray,cylinder,purple,000718.png
There is a gray cylinder to the left of a purple cylinder,There is a purple cylinder to the left of a gray cylinder,left,cylinder,gray,cylinder,purple,000719.png
The gray cylinder is to the left of the red cylinder,The red cylinder is to the left of the gray cylinder,left,cylinder,gray,cylinder,red,000720.png
There is a gray cylinder to the left of a red cylinder,There is a red cylinder to the left of a gray cylinder,left,cylinder,gray,cylinder,red,000722.png
The gray cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the gray cylinder,left,cylinder,gray,cylinder,yellow,000723.png
There is a gray cylinder to the left of a yellow cylinder,There is a yellow cylinder to the left of a gray cylinder,left,cylinder,gray,cylinder,yellow,000725.png
The green cylinder is to the left of the purple cylinder,The purple cylinder is to the left of the green cylinder,left,cylinder,green,cylinder,purple,000726.png
To the left of the purple cylinder is the green cylinder,To the left of the green cylinder is the purple cylinder,left,cylinder,green,cylinder,purple,000727.png
The green cylinder is to the left of the red cylinder,The red cylinder is to the left of the green cylinder,left,cylinder,green,cylinder,red,000729.png
There is a green cylinder to the left of a red cylinder,There is a red cylinder to the left of a green cylinder,left,cylinder,green,cylinder,red,000731.png
The green cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the green cylinder,left,cylinder,green,cylinder,yellow,000732.png
To the left of the yellow cylinder is the green cylinder,To the left of the green cylinder is the yellow cylinder,left,cylinder,green,cylinder,yellow,000733.png
The purple cylinder is to the left of the red cylinder,The red cylinder is to the left of the purple cylinder,left,cylinder,purple,cylinder,red,000735.png
To the left of the red cylinder is the purple cylinder,To the left of the purple cylinder is the red cylinder,left,cylinder,purple,cylinder,red,000736.png
To the left of the yellow cylinder is the purple cylinder,To the left of the purple cylinder is the yellow cylinder,left,cylinder,purple,cylinder,yellow,000739.png
There is a purple cylinder to the left of a yellow cylinder,There is a yellow cylinder to the left of a purple cylinder,left,cylinder,purple,cylinder,yellow,000740.png
The red cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the red cylinder,left,cylinder,red,cylinder,yellow,000741.png
To the left of the yellow cylinder is the red cylinder,To the left of the red cylinder is the yellow cylinder,left,cylinder,red,cylinder,yellow,000742.png
To the left of the brown sphere is the blue sphere,To the left of the blue sphere is the brown sphere,left,sphere,blue,sphere,brown,000745.png
There is a blue sphere to the left of a brown sphere,There is a brown sphere to the left of a blue sphere,left,sphere,blue,sphere,brown,000746.png
To the left of the cyan sphere is the blue sphere,To the left of the blue sphere is the cyan sphere,left,sphere,blue,sphere,cyan,000748.png
There is a blue sphere to the left of a cyan sphere,There is a cyan sphere to the left of a blue sphere,left,sphere,blue,sphere,cyan,000749.png
The blue sphere is to the left of the gray sphere,The gray sphere is to the left of the blue sphere,left,sphere,blue,sphere,gray,000750.png
There is a blue sphere to the left of a gray sphere,There is a gray sphere to the left of a blue sphere,left,sphere,blue,sphere,gray,000752.png
The blue sphere is to the left of the green sphere,The green sphere is to the left of the blue sphere,left,sphere,blue,sphere,green,000753.png
To the left of the green sphere is the blue sphere,To the left of the blue sphere is the green sphere,left,sphere,blue,sphere,green,000754.png
The blue sphere is to the left of the purple sphere,The purple sphere is to the left of the blue sphere,left,sphere,blue,sphere,purple,000756.png
To the left of the purple sphere is the blue sphere,To the left of the blue sphere is the purple sphere,left,sphere,blue,sphere,purple,000757.png
The blue sphere is to the left of the red sphere,The red sphere is to the left of the blue sphere,left,sphere,blue,sphere,red,000759.png
To the left of the red sphere is the blue sphere,To the left of the blue sphere is the red sphere,left,sphere,blue,sphere,red,000760.png
The blue sphere is to the left of the yellow sphere,The yellow sphere is to the left of the blue sphere,left,sphere,blue,sphere,yellow,000762.png
There is a blue sphere to the left of a yellow sphere,There is a yellow sphere to the left of a blue sphere,left,sphere,blue,sphere,yellow,000764.png
To the left of the cyan sphere is the brown sphere,To the left of the brown sphere is the cyan sphere,left,sphere,brown,sphere,cyan,000766.png
There is a brown sphere to the left of a cyan sphere,There is a cyan sphere to the left of a brown sphere,left,sphere,brown,sphere,cyan,000767.png
The brown sphere is to the left of the gray sphere,The gray sphere is to the left of the brown sphere,left,sphere,brown,sphere,gray,000768.png
There is a brown sphere to the left of a gray sphere,There is a gray sphere to the left of a brown sphere,left,sphere,brown,sphere,gray,000770.png
The brown sphere is to the left of the green sphere,The green sphere is to the left of the brown sphere,left,sphere,brown,sphere,green,000771.png
To the left of the green sphere is the brown sphere,To the left of the brown sphere is the green sphere,left,sphere,brown,sphere,green,000772.png
To the left of the purple sphere is the brown sphere,To the left of the brown sphere is the purple sphere,left,sphere,brown,sphere,purple,000775.png
There is a brown sphere to the left of a purple sphere,There is a purple sphere to the left of a brown sphere,left,sphere,brown,sphere,purple,000776.png
The brown sphere is to the left of the red sphere,The red sphere is to the left of the brown sphere,left,sphere,brown,sphere,red,000777.png
To the left of the red sphere is the brown sphere,To the left of the brown sphere is the red sphere,left,sphere,brown,sphere,red,000778.png
The brown sphere is to the left of the yellow sphere,The yellow sphere is to the left of the brown sphere,left,sphere,brown,sphere,yellow,000780.png
To the left of the yellow sphere is the brown sphere,To the left of the brown sphere is the yellow sphere,left,sphere,brown,sphere,yellow,000781.png
To the left of the gray sphere is the cyan sphere,To the left of the cyan sphere is the gray sphere,left,sphere,cyan,sphere,gray,000784.png
There is a cyan sphere to the left of a gray sphere,There is a gray sphere to the left of a cyan sphere,left,sphere,cyan,sphere,gray,000785.png
The cyan sphere is to the left of the green sphere,The green sphere is to the left of the cyan sphere,left,sphere,cyan,sphere,green,000786.png
To the left of the green sphere is the cyan sphere,To the left of the cyan sphere is the green sphere,left,sphere,cyan,sphere,green,000787.png
The cyan sphere is to the left of the purple sphere,The purple sphere is to the left of the cyan sphere,left,sphere,cyan,sphere,purple,000789.png
To the left of the purple sphere is the cyan sphere,To the left of the cyan sphere is the purple sphere,left,sphere,cyan,sphere,purple,000790.png
To the left of the red sphere is the cyan sphere,To the left of the cyan sphere is the red sphere,left,sphere,cyan,sphere,red,000793.png
There is a cyan sphere to the left of a red sphere,There is a red sphere to the left of a cyan sphere,left,sphere,cyan,sphere,red,000794.png
To the left of the yellow sphere is the cyan sphere,To the left of the cyan sphere is the yellow sphere,left,sphere,cyan,sphere,yellow,000796.png
There is a cyan sphere to the left of a yellow sphere,There is a yellow sphere to the left of a cyan sphere,left,sphere,cyan,sphere,yellow,000797.png
The gray sphere is to the left of the green sphere,The green sphere is to the left of the gray sphere,left,sphere,gray,sphere,green,000798.png
There is a gray sphere to the left of a green sphere,There is a green sphere to the left of a gray sphere,left,sphere,gray,sphere,green,000800.png
The gray sphere is to the left of the purple sphere,The purple sphere is to the left of the gray sphere,left,sphere,gray,sphere,purple,000801.png
To the left of the purple sphere is the gray sphere,To the left of the gray sphere is the purple sphere,left,sphere,gray,sphere,purple,000802.png
To the left of the red sphere is the gray sphere,To the left of the gray sphere is the red sphere,left,sphere,gray,sphere,red,000805.png
There is a gray sphere to the left of a red sphere,There is a red sphere to the left of a gray sphere,left,sphere,gray,sphere,red,000806.png
The gray sphere is to the left of the yellow sphere,The yellow sphere is to the left of the gray sphere,left,sphere,gray,sphere,yellow,000807.png
There is a gray sphere to the left of a yellow sphere,There is a yellow sphere to the left of a gray sphere,left,sphere,gray,sphere,yellow,000809.png
To the left of the purple sphere is the green sphere,To the left of the green sphere is the purple sphere,left,sphere,green,sphere,purple,000811.png
There is a green sphere to the left of a purple sphere,There is a purple sphere to the left of a green sphere,left,sphere,green,sphere,purple,000812.png
The green sphere is to the left of the red sphere,The red sphere is to the left of the green sphere,left,sphere,green,sphere,red,000813.png
There is a green sphere to the left of a red sphere,There is a red sphere to the left of a green sphere,left,sphere,green,sphere,red,000815.png
The green sphere is to the left of the yellow sphere,The yellow sphere is to the left of the green sphere,left,sphere,green,sphere,yellow,000816.png
There is a green sphere to the left of a yellow sphere,There is a yellow sphere to the left of a green sphere,left,sphere,green,sphere,yellow,000818.png
To the left of the red sphere is the purple sphere,To the left of the purple sphere is the red sphere,left,sphere,purple,sphere,red,000820.png
There is a purple sphere to the left of a red sphere,There is a red sphere to the left of a purple sphere,left,sphere,purple,sphere,red,000821.png
The purple sphere is to the left of the yellow sphere,The yellow sphere is to the left of the purple sphere,left,sphere,purple,sphere,yellow,000822.png
To the left of the yellow sphere is the purple sphere,To the left of the purple sphere is the yellow sphere,left,sphere,purple,sphere,yellow,000823.png
The red sphere is to the left of the yellow sphere,The yellow sphere is to the left of the red sphere,left,sphere,red,sphere,yellow,000825.png
To the left of the yellow sphere is the red sphere,To the left of the red sphere is the yellow sphere,left,sphere,red,sphere,yellow,000826.png
The blue cylinder is to the right of the blue sphere,The blue sphere is to the right of the blue cylinder,right,cylinder,blue,sphere,blue,000828.png
To the right of the blue sphere is the blue cylinder,To the right of the blue cylinder is the blue sphere,right,cylinder,blue,sphere,blue,000829.png
To the right of the brown sphere is the blue cylinder,To the right of the blue cylinder is the brown sphere,right,cylinder,blue,sphere,brown,000832.png
There is a blue cylinder to the right of a brown sphere,There is a brown sphere to the right of a blue cylinder,right,cylinder,blue,sphere,brown,000833.png
To the right of the cyan sphere is the blue cylinder,To the right of the blue cylinder is the cyan sphere,right,cylinder,blue,sphere,cyan,000835.png
There is a blue cylinder to the right of a cyan sphere,There is a cyan sphere to the right of a blue cylinder,right,cylinder,blue,sphere,cyan,000836.png
To the right of the gray sphere is the blue cylinder,To the right of the blue cylinder is the gray sphere,right,cylinder,blue,sphere,gray,000838.png
There is a blue cylinder to the right of a gray sphere,There is a gray sphere to the right of a blue cylinder,right,cylinder,blue,sphere,gray,000839.png
The blue cylinder is to the right of the green sphere,The green sphere is to the right of the blue cylinder,right,cylinder,blue,sphere,green,000840.png
There is a blue cylinder to the right of a green sphere,There is a green sphere to the right of a blue cylinder,right,cylinder,blue,sphere,green,000842.png
The blue cylinder is to the right of the purple sphere,The purple sphere is to the right of the blue cylinder,right,cylinder,blue,sphere,purple,000843.png
There is a blue cylinder to the right of a purple sphere,There is a purple sphere to the right of a blue cylinder,right,cylinder,blue,sphere,purple,000845.png
The blue cylinder is to the right of the red sphere,The red sphere is to the right of the blue cylinder,right,cylinder,blue,sphere,red,000846.png
To the right of the red sphere is the blue cylinder,To the right of the blue cylinder is the red sphere,right,cylinder,blue,sphere,red,000847.png
The blue cylinder is to the right of the yellow sphere,The yellow sphere is to the right of the blue cylinder,right,cylinder,blue,sphere,yellow,000849.png
There is a blue cylinder to the right of a yellow sphere,There is a yellow sphere to the right of a blue cylinder,right,cylinder,blue,sphere,yellow,000851.png
The brown cylinder is to the right of the blue sphere,The blue sphere is to the right of the brown cylinder,right,cylinder,brown,sphere,blue,000852.png
There is a brown cylinder to the right of a blue sphere,There is a blue sphere to the right of a brown cylinder,right,cylinder,brown,sphere,blue,000854.png
The brown cylinder is to the right of the brown sphere,The brown sphere is to the right of the brown cylinder,right,cylinder,brown,sphere,brown,000855.png
There is a brown cylinder to the right of a brown sphere,There is a brown sphere to the right of a brown cylinder,right,cylinder,brown,sphere,brown,000857.png
The brown cylinder is to the right of the cyan sphere,The cyan sphere is to the right of the brown cylinder,right,cylinder,brown,sphere,cyan,000858.png
To the right of the cyan sphere is the brown cylinder,To the right of the brown cylinder is the cyan sphere,right,cylinder,brown,sphere,cyan,000859.png
The brown cylinder is to the right of the gray sphere,The gray sphere is to the right of the brown cylinder,right,cylinder,brown,sphere,gray,000861.png
There is a brown cylinder to the right of a gray sphere,There is a gray sphere to the right of a brown cylinder,right,cylinder,brown,sphere,gray,000863.png
To the right of the green sphere is the brown cylinder,To the right of the brown cylinder is the green sphere,right,cylinder,brown,sphere,green,000865.png
There is a brown cylinder to the right of a green sphere,There is a green sphere to the right of a brown cylinder,right,cylinder,brown,sphere,green,000866.png
The brown cylinder is to the right of the purple sphere,The purple sphere is to the right of the brown cylinder,right,cylinder,brown,sphere,purple,000867.png
There is a brown cylinder to the right of a purple sphere,There is a purple sphere to the right of a brown cylinder,right,cylinder,brown,sphere,purple,000869.png
The brown cylinder is to the right of the red sphere,The red sphere is to the right of the brown cylinder,right,cylinder,brown,sphere,red,000870.png
To the right of the red sphere is the brown cylinder,To the right of the brown cylinder is the red sphere,right,cylinder,brown,sphere,red,000871.png
To the right of the yellow sphere is the brown cylinder,To the right of the brown cylinder is the yellow sphere,right,cylinder,brown,sphere,yellow,000874.png
There is a brown cylinder to the right of a yellow sphere,There is a yellow sphere to the right of a brown cylinder,right,cylinder,brown,sphere,yellow,000875.png
The cyan cylinder is to the right of the blue sphere,The blue sphere is to the right of the cyan cylinder,right,cylinder,cyan,sphere,blue,000876.png
To the right of the blue sphere is the cyan cylinder,To the right of the cyan cylinder is the blue sphere,right,cylinder,cyan,sphere,blue,000877.png
The cyan cylinder is to the right of the brown sphere,The brown sphere is to the right of the cyan cylinder,right,cylinder,cyan,sphere,brown,000879.png
There is a cyan cylinder to the right of a brown sphere,There is a brown sphere to the right of a cyan cylinder,right,cylinder,cyan,sphere,brown,000881.png
The cyan cylinder is to the right of the cyan sphere,The cyan sphere is to the right of the cyan cylinder,right,cylinder,cyan,sphere,cyan,000882.png
There is a cyan cylinder to the right of a cyan sphere,There is a cyan sphere to the right of a cyan cylinder,right,cylinder,cyan,sphere,cyan,000884.png
To the right of the gray sphere is the cyan cylinder,To the right of the cyan cylinder is the gray sphere,right,cylinder,cyan,sphere,gray,000886.png
There is a cyan cylinder to the right of a gray sphere,There is a gray sphere to the right of a cyan cylinder,right,cylinder,cyan,sphere,gray,000887.png
The cyan cylinder is to the right of the green sphere,The green sphere is to the right of the cyan cylinder,right,cylinder,cyan,sphere,green,000888.png
To the right of the green sphere is the cyan cylinder,To the right of the cyan cylinder is the green sphere,right,cylinder,cyan,sphere,green,000889.png
To the right of the purple sphere is the cyan cylinder,To the right of the cyan cylinder is the purple sphere,right,cylinder,cyan,sphere,purple,000892.png
There is a cyan cylinder to the right of a purple sphere,There is a purple sphere to the right of a cyan cylinder,right,cylinder,cyan,sphere,purple,000893.png
To the right of the red sphere is the cyan cylinder,To the right of the cyan cylinder is the red sphere,right,cylinder,cyan,sphere,red,000895.png
There is a cyan cylinder to the right of a red sphere,There is a red sphere to the right of a cyan cylinder,right,cylinder,cyan,sphere,red,000896.png
The cyan cylinder is to the right of the yellow sphere,The yellow sphere is to the right of the cyan cylinder,right,cylinder,cyan,sphere,yellow,000897.png
There is a cyan cylinder to the right of a yellow sphere,There is a yellow sphere to the right of a cyan cylinder,right,cylinder,cyan,sphere,yellow,000899.png
The gray cylinder is to the right of the blue sphere,The blue sphere is to the right of the gray cylinder,right,cylinder,gray,sphere,blue,000900.png
There is a gray cylinder to the right of a blue sphere,There is a blue sphere to the right of a gray cylinder,right,cylinder,gray,sphere,blue,000902.png
The gray cylinder is to the right of the brown sphere,The brown sphere is to the right of the gray cylinder,right,cylinder,gray,sphere,brown,000903.png
There is a gray cylinder to the right of a brown sphere,There is a brown sphere to the right of a gray cylinder,right,cylinder,gray,sphere,brown,000905.png
To the right of the cyan sphere is the gray cylinder,To the right of the gray cylinder is the cyan sphere,right,cylinder,gray,sphere,cyan,000907.png
There is a gray cylinder to the right of a cyan sphere,There is a cyan sphere to the right of a gray cylinder,right,cylinder,gray,sphere,cyan,000908.png
To the right of the gray sphere is the gray cylinder,To the right of the gray cylinder is the gray sphere,right,cylinder,gray,sphere,gray,000910.png
There is a gray cylinder to the right of a gray sphere,There is a gray sphere to the right of a gray cylinder,right,cylinder,gray,sphere,gray,000911.png
To the right of the green sphere is the gray cylinder,To the right of the gray cylinder is the green sphere,right,cylinder,gray,sphere,green,000913.png
There is a gray cylinder to the right of a green sphere,There is a green sphere to the right of a gray cylinder,right,cylinder,gray,sphere,green,000914.png
The gray cylinder is to the right of the purple sphere,The purple sphere is to the right of the gray cylinder,right,cylinder,gray,sphere,purple,000915.png
There is a gray cylinder to the right of a purple sphere,There is a purple sphere to the right of a gray cylinder,right,cylinder,gray,sphere,purple,000917.png
The gray cylinder is to the right of the red sphere,The red sphere is to the right of the gray cylinder,right,cylinder,gray,sphere,red,000918.png
