caption_pos,caption_neg,relation,shape1,color1,shape2,color2,image
There is a green cylinder to the left of a purple cylinder,There is a purple cylinder to the left of a green cylinder,left,cylinder,green,cylinder,purple,000344.png
The green cylinder is to the left of the red cylinder,The red cylinder is to the left of the green cylinder,left,cylinder,green,cylinder,red,000345.png
To the left of the red cylinder is the green cylinder,To the left of the green cylinder is the red cylinder,left,cylinder,green,cylinder,red,000346.png
There is a green cylinder to the left of a red cylinder,There is a red cylinder to the left of a green cylinder,left,cylinder,green,cylinder,red,000347.png
The green cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the green cylinder,left,cylinder,green,cylinder,yellow,000348.png
To the left of the yellow cylinder is the green cylinder,To the left of the green cylinder is the yellow cylinder,left,cylinder,green,cylinder,yellow,000349.png
There is a green cylinder to the left of a yellow cylinder,There is a yellow cylinder to the left of a green cylinder,left,cylinder,green,cylinder,yellow,000350.png
The purple cylinder is to the left of the red cylinder,The red cylinder is to the left of the purple cylinder,left,cylinder,purple,cylinder,red,000351.png
To the left of the red cylinder is the purple cylinder,To the left of the purple cylinder is the red cylinder,left,cylinder,purple,cylinder,red,000352.png
There is a purple cylinder to the left of a red cylinder,There is a red cylinder to the left of a purple cylinder,left,cylinder,purple,cylinder,red,000353.png
The purple cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the purple cylinder,left,cylinder,purple,cylinder,yellow,000354.png
To the left of the yellow cylinder is the purple cylinder,To the left of the purple cylinder is the yellow cylinder,left,cylinder,purple,cylinder,yellow,000355.png
There is a purple cylinder to the left of a yellow cylinder,There is a yellow cylinder to the left of a purple cylinder,left,cylinder,purple,cylinder,yellow,000356.png
The red cylinder is to the left of the yellow cylinder,The yellow cylinder is to the left of the red cylinder,left,cylinder,red,cylinder,yellow,000357.png
To the left of the yellow cylinder is the red cylinder,To the left of the red cylinder is the yellow cylinder,left,cylinder,red,cylinder,yellow,000358.png
There is a red cylinder to the left of a yellow cylinder,There is a yellow cylinder to the left of a red cylinder,left,cylinder,red,cylinder,yellow,000359.png
The blue cube is to the right of the blue cylinder,The blue cylinder is to the right of the blue cube,right,cube,blue,cylinder,blue,000360.png
To the right of the blue cylinder is the blue cube,To the right of the blue cube is the blue cylinder,right,cube,blue,cylinder,blue,000361.png
There is a blue cube to the right of a blue cylinder,There is a blue cylinder to the right of a blue cube,right,cube,blue,cylinder,blue,000362.png
The blue cube is to the right of the brown cylinder,The brown cylinder is to the right of the blue cube,right,cube,blue,cylinder,brown,000363.png
To the right of the brown cylinder is the blue cube,To the right of the blue cube is the brown cylinder,right,cube,blue,cylinder,brown,000364.png
There is a blue cube to the right of a brown cylinder,There is a brown cylinder to the right of a blue cube,right,cube,blue,cylinder,brown,000365.png
The blue cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the blue cube,right,cube,blue,cylinder,cyan,000366.png
To the right of the cyan cylinder is the blue cube,To the right of the blue cube is the cyan cylinder,right,cube,blue,cylinder,cyan,000367.png
There is a blue cube to the right of a cyan cylinder,There is a cyan cylinder to the right of a blue cube,right,cube,blue,cylinder,cyan,000368.png
The blue cube is to the right of the gray cylinder,The gray cylinder is to the right of the blue cube,right,cube,blue,cylinder,gray,000369.png
To the right of the gray cylinder is the blue cube,To the right of the blue cube is the gray cylinder,right,cube,blue,cylinder,gray,000370.png
There is a blue cube to the right of a gray cylinder,There is a gray cylinder to the right of a blue cube,right,cube,blue,cylinder,gray,000371.png
The blue cube is to the right of the green cylinder,The green cylinder is to the right of the blue cube,right,cube,blue,cylinder,green,000372.png
To the right of the green cylinder is the blue cube,To the right of the blue cube is the green cylinder,right,cube,blue,cylinder,green,000373.png
There is a blue cube to the right of a green cylinder,There is a green cylinder to the right of a blue cube,right,cube,blue,cylinder,green,000374.png
The blue cube is to the right of the purple cylinder,The purple cylinder is to the right of the blue cube,right,cube,blue,cylinder,purple,000375.png
To the right of the purple cylinder is the blue cube,To the right of the blue cube is the purple cylinder,right,cube,blue,cylinder,purple,000376.png
There is a blue cube to the right of a purple cylinder,There is a purple cylinder to the right of a blue cube,right,cube,blue,cylinder,purple,000377.png
The blue cube is to the right of the red cylinder,The red cylinder is to the right of the blue cube,right,cube,blue,cylinder,red,000378.png
To the right of the red cylinder is the blue cube,To the right of the blue cube is the red cylinder,right,cube,blue,cylinder,red,000379.png
There is a blue cube to the right of a red cylinder,There is a red cylinder to the right of a blue cube,right,cube,blue,cylinder,red,000380.png
The blue cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the blue cube,right,cube,blue,cylinder,yellow,000381.png
To the right of the yellow cylinder is the blue cube,To the right of the blue cube is the yellow cylinder,right,cube,blue,cylinder,yellow,000382.png
There is a blue cube to the right of a yellow cylinder,There is a yellow cylinder to the right of a blue cube,right,cube,blue,cylinder,yellow,000383.png
The brown cube is to the right of the blue cylinder,The blue cylinder is to the right of the brown cube,right,cube,brown,cylinder,blue,000384.png
To the right of the blue cylinder is the brown cube,To the right of the brown cube is the blue cylinder,right,cube,brown,cylinder,blue,000385.png
There is a brown cube to the right of a blue cylinder,There is a blue cylinder to the right of a brown cube,right,cube,brown,cylinder,blue,000386.png
The brown cube is to the right of the brown cylinder,The brown cylinder is to the right of the brown cube,right,cube,brown,cylinder,brown,000387.png
To the right of the brown cylinder is the brown cube,To the right of the brown cube is the brown cylinder,right,cube,brown,cylinder,brown,000388.png
There is a brown cube to the right of a brown cylinder,There is a brown cylinder to the right of a brown cube,right,cube,brown,cylinder,brown,000389.png
The brown cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the brown cube,right,cube,brown,cylinder,cyan,000390.png
To the right of the cyan cylinder is the brown cube,To the right of the brown cube is the cyan cylinder,right,cube,brown,cylinder,cyan,000391.png
There is a brown cube to the right of a cyan cylinder,There is a cyan cylinder to the right of a brown cube,right,cube,brown,cylinder,cyan,000392.png
The brown cube is to the right of the gray cylinder,The gray cylinder is to the right of the brown cube,right,cube,brown,cylinder,gray,000393.png
To the right of the gray cylinder is the brown cube,To the right of the brown cube is the gray cylinder,right,cube,brown,cylinder,gray,000394.png
There is a brown cube to the right of a gray cylinder,There is a gray cylinder to the right of a brown cube,right,cube,brown,cylinder,gray,000395.png
The brown cube is to the right of the green cylinder,The green cylinder is to the right of the brown cube,right,cube,brown,cylinder,green,000396.png
To the right of the green cylinder is the brown cube,To the right of the brown cube is the green cylinder,right,cube,brown,cylinder,green,000397.png
There is a brown cube to the right of a green cylinder,There is a green cylinder to the right of a brown cube,right,cube,brown,cylinder,green,000398.png
The brown cube is to the right of the purple cylinder,The purple cylinder is to the right of the brown cube,right,cube,brown,cylinder,purple,000399.png
To the right of the purple cylinder is the brown cube,To the right of the brown cube is the purple cylinder,right,cube,brown,cylinder,purple,000400.png
There is a brown cube to the right of a purple cylinder,There is a purple cylinder to the right of a brown cube,right,cube,brown,cylinder,purple,000401.png
The brown cube is to the right of the red cylinder,The red cylinder is to the right of the brown cube,right,cube,brown,cylinder,red,000402.png
To the right of the red cylinder is the brown cube,To the right of the brown cube is the red cylinder,right,cube,brown,cylinder,red,000403.png
There is a brown cube to the right of a red cylinder,There is a red cylinder to the right of a brown cube,right,cube,brown,cylinder,red,000404.png
The brown cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the brown cube,right,cube,brown,cylinder,yellow,000405.png
To the right of the yellow cylinder is the brown cube,To the right of the brown cube is the yellow cylinder,right,cube,brown,cylinder,yellow,000406.png
There is a brown cube to the right of a yellow cylinder,There is a yellow cylinder to the right of a brown cube,right,cube,brown,cylinder,yellow,000407.png
The cyan cube is to the right of the blue cylinder,The blue cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,blue,000408.png
To the right of the blue cylinder is the cyan cube,To the right of the cyan cube is the blue cylinder,right,cube,cyan,cylinder,blue,000409.png
There is a cyan cube to the right of a blue cylinder,There is a blue cylinder to the right of a cyan cube,right,cube,cyan,cylinder,blue,000410.png
The cyan cube is to the right of the brown cylinder,The brown cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,brown,000411.png
To the right of the brown cylinder is the cyan cube,To the right of the cyan cube is the brown cylinder,right,cube,cyan,cylinder,brown,000412.png
There is a cyan cube to the right of a brown cylinder,There is a brown cylinder to the right of a cyan cube,right,cube,cyan,cylinder,brown,000413.png
The cyan cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,cyan,000414.png
To the right of the cyan cylinder is the cyan cube,To the right of the cyan cube is the cyan cylinder,right,cube,cyan,cylinder,cyan,000415.png
There is a cyan cube to the right of a cyan cylinder,There is a cyan cylinder to the right of a cyan cube,right,cube,cyan,cylinder,cyan,000416.png
The cyan cube is to the right of the gray cylinder,The gray cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,gray,000417.png
To the right of the gray cylinder is the cyan cube,To the right of the cyan cube is the gray cylinder,right,cube,cyan,cylinder,gray,000418.png
There is a cyan cube to the right of a gray cylinder,There is a gray cylinder to the right of a cyan cube,right,cube,cyan,cylinder,gray,000419.png
The cyan cube is to the right of the green cylinder,The green cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,green,000420.png
To the right of the green cylinder is the cyan cube,To the right of the cyan cube is the green cylinder,right,cube,cyan,cylinder,green,000421.png
There is a cyan cube to the right of a green cylinder,There is a green cylinder to the right of a cyan cube,right,cube,cyan,cylinder,green,000422.png
The cyan cube is to the right of the purple cylinder,The purple cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,purple,000423.png
To the right of the purple cylinder is the cyan cube,To the right of the cyan cube is the purple cylinder,right,cube,cyan,cylinder,purple,000424.png
There is a cyan cube to the right of a purple cylinder,There is a purple cylinder to the right of a cyan cube,right,cube,cyan,cylinder,purple,000425.png
The cyan cube is to the right of the red cylinder,The red cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,red,000426.png
To the right of the red cylinder is the cyan cube,To the right of the cyan cube is the red cylinder,right,cube,cyan,cylinder,red,000427.png
There is a cyan cube to the right of a red cylinder,There is a red cylinder to the right of a cyan cube,right,cube,cyan,cylinder,red,000428.png
The cyan cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the cyan cube,right,cube,cyan,cylinder,yellow,000429.png
To the right of the yellow cylinder is the cyan cube,To the right of the cyan cube is the yellow cylinder,right,cube,cyan,cylinder,yellow,000430.png
There is a cyan cube to the right of a yellow cylinder,There is a yellow cylinder to the right of a cyan cube,right,cube,cyan,cylinder,yellow,000431.png
The gray cube is to the right of the blue cylinder,The blue cylinder is to the right of the gray cube,right,cube,gray,cylinder,blue,000432.png
To the right of the blue cylinder is the gray cube,To the right of the gray cube is the blue cylinder,right,cube,gray,cylinder,blue,000433.png
There is a gray cube to the right of a blue cylinder,There is a blue cylinder to the right of a gray cube,right,cube,gray,cylinder,blue,000434.png
The gray cube is to the right of the brown cylinder,The brown cylinder is to the right of the gray cube,right,cube,gray,cylinder,brown,000435.png
To the right of the brown cylinder is the gray cube,To the right of the gray cube is the brown cylinder,right,cube,gray,cylinder,brown,000436.png
There is a gray cube to the right of a brown cylinder,There is a brown cylinder to the right of a gray cube,right,cube,gray,cylinder,brown,000437.png
The gray cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the gray cube,right,cube,gray,cylinder,cyan,000438.png
To the right of the cyan cylinder is the gray cube,To the right of the gray cube is the cyan cylinder,right,cube,gray,cylinder,cyan,000439.png
There is a gray cube to the right of a cyan cylinder,There is a cyan cylinder to the right of a gray cube,right,cube,gray,cylinder,cyan,000440.png
The gray cube is to the right of the gray cylinder,The gray cylinder is to the right of the gray cube,right,cube,gray,cylinder,gray,000441.png
To the right of the gray cylinder is the gray cube,To the right of the gray cube is the gray cylinder,right,cube,gray,cylinder,gray,000442.png
There is a gray cube to the right of a gray cylinder,There is a gray cylinder to the right of a gray cube,right,cube,gray,cylinder,gray,000443.png
The gray cube is to the right of the green cylinder,The green cylinder is to the right of the gray cube,right,cube,gray,cylinder,green,000444.png
To the right of the green cylinder is the gray cube,To the right of the gray cube is the green cylinder,right,cube,gray,cylinder,green,000445.png
There is a gray cube to the right of a green cylinder,There is a green cylinder to the right of a gray cube,right,cube,gray,cylinder,green,000446.png
The gray cube is to the right of the purple cylinder,The purple cylinder is to the right of the gray cube,right,cube,gray,cylinder,purple,000447.png
To the right of the purple cylinder is the gray cube,To the right of the gray cube is the purple cylinder,right,cube,gray,cylinder,purple,000448.png
There is a gray cube to the right of a purple cylinder,There is a purple cylinder to the right of a gray cube,right,cube,gray,cylinder,purple,000449.png
The gray cube is to the right of the red cylinder,The red cylinder is to the right of the gray cube,right,cube,gray,cylinder,red,000450.png
To the right of the red cylinder is the gray cube,To the right of the gray cube is the red cylinder,right,cube,gray,cylinder,red,000451.png
There is a gray cube to the right of a red cylinder,There is a red cylinder to the right of a gray cube,right,cube,gray,cylinder,red,000452.png
The gray cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the gray cube,right,cube,gray,cylinder,yellow,000453.png
To the right of the yellow cylinder is the gray cube,To the right of the gray cube is the yellow cylinder,right,cube,gray,cylinder,yellow,000454.png
There is a gray cube to the right of a yellow cylinder,There is a yellow cylinder to the right of a gray cube,right,cube,gray,cylinder,yellow,000455.png
The green cube is to the right of the blue cylinder,The blue cylinder is to the right of the green cube,right,cube,green,cylinder,blue,000456.png
To the right of the blue cylinder is the green cube,To the right of the green cube is the blue cylinder,right,cube,green,cylinder,blue,000457.png
There is a green cube to the right of a blue cylinder,There is a blue cylinder to the right of a green cube,right,cube,green,cylinder,blue,000458.png
The green cube is to the right of the brown cylinder,The brown cylinder is to the right of the green cube,right,cube,green,cylinder,brown,000459.png
To the right of the brown cylinder is the green cube,To the right of the green cube is the brown cylinder,right,cube,green,cylinder,brown,000460.png
There is a green cube to the right of a brown cylinder,There is a brown cylinder to the right of a green cube,right,cube,green,cylinder,brown,000461.png
The green cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the green cube,right,cube,green,cylinder,cyan,000462.png
To the right of the cyan cylinder is the green cube,To the right of the green cube is the cyan cylinder,right,cube,green,cylinder,cyan,000463.png
There is a green cube to the right of a cyan cylinder,There is a cyan cylinder to the right of a green cube,right,cube,green,cylinder,cyan,000464.png
The green cube is to the right of the gray cylinder,The gray cylinder is to the right of the green cube,right,cube,green,cylinder,gray,000465.png
To the right of the gray cylinder is the green cube,To the right of the green cube is the gray cylinder,right,cube,green,cylinder,gray,000466.png
There is a green cube to the right of a gray cylinder,There is a gray cylinder to the right of a green cube,right,cube,green,cylinder,gray,000467.png
The green cube is to the right of the green cylinder,The green cylinder is to the right of the green cube,right,cube,green,cylinder,green,000468.png
To the right of the green cylinder is the green cube,To the right of the green cube is the green cylinder,right,cube,green,cylinder,green,000469.png
There is a green cube to the right of a green cylinder,There is a green cylinder to the right of a green cube,right,cube,green,cylinder,green,000470.png
The green cube is to the right of the purple cylinder,The purple cylinder is to the right of the green cube,right,cube,green,cylinder,purple,000471.png
To the right of the purple cylinder is the green cube,To the right of the green cube is the purple cylinder,right,cube,green,cylinder,purple,000472.png
There is a green cube to the right of a purple cylinder,There is a purple cylinder to the right of a green cube,right,cube,green,cylinder,purple,000473.png
The green cube is to the right of the red cylinder,The red cylinder is to the right of the green cube,right,cube,green,cylinder,red,000474.png
To the right of the red cylinder is the green cube,To the right of the green cube is the red cylinder,right,cube,green,cylinder,red,000475.png
There is a green cube to the right of a red cylinder,There is a red cylinder to the right of a green cube,right,cube,green,cylinder,red,000476.png
The green cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the green cube,right,cube,green,cylinder,yellow,000477.png
To the right of the yellow cylinder is the green cube,To the right of the green cube is the yellow cylinder,right,cube,green,cylinder,yellow,000478.png
There is a green cube to the right of a yellow cylinder,There is a yellow cylinder to the right of a green cube,right,cube,green,cylinder,yellow,000479.png
The purple cube is to the right of the blue cylinder,The blue cylinder is to the right of the purple cube,right,cube,purple,cylinder,blue,000480.png
To the right of the blue cylinder is the purple cube,To the right of the purple cube is the blue cylinder,right,cube,purple,cylinder,blue,000481.png
There is a purple cube to the right of a blue cylinder,There is a blue cylinder to the right of a purple cube,right,cube,purple,cylinder,blue,000482.png
The purple cube is to the right of the brown cylinder,The brown cylinder is to the right of the purple cube,right,cube,purple,cylinder,brown,000483.png
To the right of the brown cylinder is the purple cube,To the right of the purple cube is the brown cylinder,right,cube,purple,cylinder,brown,000484.png
There is a purple cube to the right of a brown cylinder,There is a brown cylinder to the right of a purple cube,right,cube,purple,cylinder,brown,000485.png
The purple cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the purple cube,right,cube,purple,cylinder,cyan,000486.png
To the right of the cyan cylinder is the purple cube,To the right of the purple cube is the cyan cylinder,right,cube,purple,cylinder,cyan,000487.png
There is a purple cube to the right of a cyan cylinder,There is a cyan cylinder to the right of a purple cube,right,cube,purple,cylinder,cyan,000488.png
The purple cube is to the right of the gray cylinder,The gray cylinder is to the right of the purple cube,right,cube,purple,cylinder,gray,000489.png
To the right of the gray cylinder is the purple cube,To the right of the purple cube is the gray cylinder,right,cube,purple,cylinder,gray,000490.png
There is a purple cube to the right of a gray cylinder,There is a gray cylinder to the right of a purple cube,right,cube,purple,cylinder,gray,000491.png
The purple cube is to the right of the green cylinder,The green cylinder is to the right of the purple cube,right,cube,purple,cylinder,green,000492.png
To the right of the green cylinder is the purple cube,To the right of the purple cube is the green cylinder,right,cube,purple,cylinder,green,000493.png
There is a purple cube to the right of a green cylinder,There is a green cylinder to the right of a purple cube,right,cube,purple,cylinder,green,000494.png
The purple cube is to the right of the purple cylinder,The purple cylinder is to the right of the purple cube,right,cube,purple,cylinder,purple,000495.png
To the right of the purple cylinder is the purple cube,To the right of the purple cube is the purple cylinder,right,cube,purple,cylinder,purple,000496.png
There is a purple cube to the right of a purple cylinder,There is a purple cylinder to the right of a purple cube,right,cube,purple,cylinder,purple,000497.png
The purple cube is to the right of the red cylinder,The red cylinder is to the right of the purple cube,right,cube,purple,cylinder,red,000498.png
To the right of the red cylinder is the purple cube,To the right of the purple cube is the red cylinder,right,cube,purple,cylinder,red,000499.png
There is a purple cube to the right of a red cylinder,There is a red cylinder to the right of a purple cube,right,cube,purple,cylinder,red,000500.png
The purple cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the purple cube,right,cube,purple,cylinder,yellow,000501.png
To the right of the yellow cylinder is the purple cube,To the right of the purple cube is the yellow cylinder,right,cube,purple,cylinder,yellow,000502.png
There is a purple cube to the right of a yellow cylinder,There is a yellow cylinder to the right of a purple cube,right,cube,purple,cylinder,yellow,000503.png
The red cube is to the right of the blue cylinder,The blue cylinder is to the right of the red cube,right,cube,red,cylinder,blue,000504.png
To the right of the blue cylinder is the red cube,To the right of the red cube is the blue cylinder,right,cube,red,cylinder,blue,000505.png
There is a red cube to the right of a blue cylinder,There is a blue cylinder to the right of a red cube,right,cube,red,cylinder,blue,000506.png
The red cube is to the right of the brown cylinder,The brown cylinder is to the right of the red cube,right,cube,red,cylinder,brown,000507.png
To the right of the brown cylinder is the red cube,To the right of the red cube is the brown cylinder,right,cube,red,cylinder,brown,000508.png
There is a red cube to the right of a brown cylinder,There is a brown cylinder to the right of a red cube,right,cube,red,cylinder,brown,000509.png
The red cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the red cube,right,cube,red,cylinder,cyan,000510.png
To the right of the cyan cylinder is the red cube,To the right of the red cube is the cyan cylinder,right,cube,red,cylinder,cyan,000511.png
There is a red cube to the right of a cyan cylinder,There is a cyan cylinder to the right of a red cube,right,cube,red,cylinder,cyan,000512.png
The red cube is to the right of the gray cylinder,The gray cylinder is to the right of the red cube,right,cube,red,cylinder,gray,000513.png
To the right of the gray cylinder is the red cube,To the right of the red cube is the gray cylinder,right,cube,red,cylinder,gray,000514.png
There is a red cube to the right of a gray cylinder,There is a gray cylinder to the right of a red cube,right,cube,red,cylinder,gray,000515.png
The red cube is to the right of the green cylinder,The green cylinder is to the right of the red cube,right,cube,red,cylinder,green,000516.png
To the right of the green cylinder is the red cube,To the right of the red cube is the green cylinder,right,cube,red,cylinder,green,000517.png
There is a red cube to the right of a green cylinder,There is a green cylinder to the right of a red cube,right,cube,red,cylinder,green,000518.png
The red cube is to the right of the purple cylinder,The purple cylinder is to the right of the red cube,right,cube,red,cylinder,purple,000519.png
To the right of the purple cylinder is the red cube,To the right of the red cube is the purple cylinder,right,cube,red,cylinder,purple,000520.png
There is a red cube to the right of a purple cylinder,There is a purple cylinder to the right of a red cube,right,cube,red,cylinder,purple,000521.png
The red cube is to the right of the red cylinder,The red cylinder is to the right of the red cube,right,cube,red,cylinder,red,000522.png
To the right of the red cylinder is the red cube,To the right of the red cube is the red cylinder,right,cube,red,cylinder,red,000523.png
There is a red cube to the right of a red cylinder,There is a red cylinder to the right of a red cube,right,cube,red,cylinder,red,000524.png
The red cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the red cube,right,cube,red,cylinder,yellow,000525.png
To the right of the yellow cylinder is the red cube,To the right of the red cube is the yellow cylinder,right,cube,red,cylinder,yellow,000526.png
There is a red cube to the right of a yellow cylinder,There is a yellow cylinder to the right of a red cube,right,cube,red,cylinder,yellow,000527.png
The yellow cube is to the right of the blue cylinder,The blue cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,blue,000528.png
To the right of the blue cylinder is the yellow cube,To the right of the yellow cube is the blue cylinder,right,cube,yellow,cylinder,blue,000529.png
There is a yellow cube to the right of a blue cylinder,There is a blue cylinder to the right of a yellow cube,right,cube,yellow,cylinder,blue,000530.png
The yellow cube is to the right of the brown cylinder,The brown cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,brown,000531.png
To the right of the brown cylinder is the yellow cube,To the right of the yellow cube is the brown cylinder,right,cube,yellow,cylinder,brown,000532.png
There is a yellow cube to the right of a brown cylinder,There is a brown cylinder to the right of a yellow cube,right,cube,yellow,cylinder,brown,000533.png
The yellow cube is to the right of the cyan cylinder,The cyan cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,cyan,000534.png
To the right of the cyan cylinder is the yellow cube,To the right of the yellow cube is the cyan cylinder,right,cube,yellow,cylinder,cyan,000535.png
There is a yellow cube to the right of a cyan cylinder,There is a cyan cylinder to the right of a yellow cube,right,cube,yellow,cylinder,cyan,000536.png
The yellow cube is to the right of the gray cylinder,The gray cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,gray,000537.png
To the right of the gray cylinder is the yellow cube,To the right of the yellow cube is the gray cylinder,right,cube,yellow,cylinder,gray,000538.png
There is a yellow cube to the right of a gray cylinder,There is a gray cylinder to the right of a yellow cube,right,cube,yellow,cylinder,gray,000539.png
The yellow cube is to the right of the green cylinder,The green cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,green,000540.png
To the right of the green cylinder is the yellow cube,To the right of the yellow cube is the green cylinder,right,cube,yellow,cylinder,green,000541.png
There is a yellow cube to the right of a green cylinder,There is a green cylinder to the right of a yellow cube,right,cube,yellow,cylinder,green,000542.png
The yellow cube is to the right of the purple cylinder,The purple cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,purple,000543.png
To the right of the purple cylinder is the yellow cube,To the right of the yellow cube is the purple cylinder,right,cube,yellow,cylinder,purple,000544.png
There is a yellow cube to the right of a purple cylinder,There is a purple cylinder to the right of a yellow cube,right,cube,yellow,cylinder,purple,000545.png
The yellow cube is to the right of the red cylinder,The red cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,red,000546.png
To the right of the red cylinder is the yellow cube,To the right of the yellow cube is the red cylinder,right,cube,yellow,cylinder,red,000547.png
There is a yellow cube to the right of a red cylinder,There is a red cylinder to the right of a yellow cube,right,cube,yellow,cylinder,red,000548.png
The yellow cube is to the right of the yellow cylinder,The yellow cylinder is to the right of the yellow cube,right,cube,yellow,cylinder,yellow,000549.png
To the right of the yellow cylinder is the yellow cube,To the right of the yellow cube is the yellow cylinder,right,cube,yellow,cylinder,yellow,000550.png
There is a yellow cube to the right of a yellow cylinder,There is a yellow cylinder to the right of a yellow cube,right,cube,yellow,cylinder,yellow,000551.png
The blue cube is to the right of the brown cube,The brown cube is to the right of the blue cube,right,cube,blue,cube,brown,000552.png
To the right of the brown cube is the blue cube,To the right of the blue cube is the brown cube,right,cube,blue,cube,brown,000553.png
There is a blue cube to the right of a brown cube,There is a brown cube to the right of a blue cube,right,cube,blue,cube,brown,000554.png
The blue cube is to the right of the cyan cube,The cyan cube is to the right of the blue cube,right,cube,blue,cube,cyan,000555.png
To the right of the cyan cube is the blue cube,To the right of the blue cube is the cyan cube,right,cube,blue,cube,cyan,000556.png
There is a blue cube to the right of a cyan cube,There is a cyan cube to the right of a blue cube,right,cube,blue,cube,cyan,000557.png
The blue cube is to the right of the gray cube,The gray cube is to the right of the blue cube,right,cube,blue,cube,gray,000558.png
To the right of the gray cube is the blue cube,To the right of the blue cube is the gray cube,right,cube,blue,cube,gray,000559.png
There is a blue cube to the right of a gray cube,There is a gray cube to the right of a blue cube,right,cube,blue,cube,gray,000560.png
The blue cube is to the right of the green cube,The green cube is to the right of the blue cube,right,cube,blue,cube,green,000561.png
To the right of the green cube is the blue cube,To the right of the blue cube is the green cube,right,cube,blue,cube,green,000562.png
There is a blue cube to the right of a green cube,There is a green cube to the right of a blue cube,right,cube,blue,cube,green,000563.png
The blue cube is to the right of the purple cube,The purple cube is to the right of the blue cube,right,cube,blue,cube,purple,000564.png
To the right of the purple cube is the blue cube,To the right of the blue cube is the purple cube,right,cube,blue,cube,purple,000565.png
There is a blue cube to the right of a purple cube,There is a purple cube to the right of a blue cube,right,cube,blue,cube,purple,000566.png
The blue cube is to the right of the red cube,The red cube is to the right of the blue cube,right,cube,blue,cube,red,000567.png
To the right of the red cube is the blue cube,To the right of the blue cube is the red cube,right,cube,blue,cube,red,000568.png
There is a blue cube to the right of a red cube,There is a red cube to the right of a blue cube,right,cube,blue,cube,red,000569.png
The blue cube is to the right of the yellow cube,The yellow cube is to the right of the blue cube,right,cube,blue,cube,yellow,000570.png
To the right of the yellow cube is the blue cube,To the right of the blue cube is the yellow cube,right,cube,blue,cube,yellow,000571.png
There is a blue cube to the right of a yellow cube,There is a yellow cube to the right of a blue cube,right,cube,blue,cube,yellow,000572.png
The brown cube is to the right of the cyan cube,The cyan cube is to the right of the brown cube,right,cube,brown,cube,cyan,000573.png
To the right of the cyan cube is the brown cube,To the right of the brown cube is the cyan cube,right,cube,brown,cube,cyan,000574.png
There is a brown cube to the right of a cyan cube,There is a cyan cube to the right of a brown cube,right,cube,brown,cube,cyan,000575.png
The brown cube is to the right of the gray cube,The gray cube is to the right of the brown cube,right,cube,brown,cube,gray,000576.png
To the right of the gray cube is the brown cube,To the right of the brown cube is the gray cube,right,cube,brown,cube,gray,000577.png
There is a brown cube to the right of a gray cube,There is a gray cube to the right of a brown cube,right,cube,brown,cube,gray,000578.png
The brown cube is to the right of the green cube,The green cube is to the right of the brown cube,right,cube,brown,cube,green,000579.png
To the right of the green cube is the brown cube,To the right of the brown cube is the green cube,right,cube,brown,cube,green,000580.png
There is a brown cube to the right of a green cube,There is a green cube to the right of a brown cube,right,cube,brown,cube,green,000581.png
The brown cube is to the right of the purple cube,The purple cube is to the right of the brown cube,right,cube,brown,cube,purple,000582.png
To the right of the purple cube is the brown cube,To the right of the brown cube is the purple cube,right,cube,brown,cube,purple,000583.png
There is a brown cube to the right of a purple cube,There is a purple cube to the right of a brown cube,right,cube,brown,cube,purple,000584.png
The brown cube is to the right of the red cube,The red cube is to the right of the brown cube,right,cube,brown,cube,red,000585.png
To the right of the red cube is the brown cube,To the right of the brown cube is the red cube,right,cube,brown,cube,red,000586.png
There is a brown cube to the right of a red cube,There is a red cube to the right of a brown cube,right,cube,brown,cube,red,000587.png
