caption_pos,caption_neg,relation,shape1,color1,shape2,color2,image
The gray cylinder is to the right of the purple sphere,The purple sphere is to the right of the gray cylinder,right,cylinder,gray,sphere,purple,000305.png
The gray cylinder is to the right of the red sphere,The red sphere is to the right of the gray cylinder,right,cylinder,gray,sphere,red,000306.png
The gray cylinder is to the right of the yellow sphere,The yellow sphere is to the right of the gray cylinder,right,cylinder,gray,sphere,yellow,000307.png
The green cylinder is to the right of the blue sphere,The blue sphere is to the right of the green cylinder,right,cylinder,green,sphere,blue,000308.png
The green cylinder is to the right of the brown sphere,The brown sphere is to the right of the green cylinder,right,cylinder,green,sphere,brown,000309.png
The green cylinder is to the right of the cyan sphere,The cyan sphere is to the right of the green cylinder,right,cylinder,green,sphere,cyan,000310.png
The green cylinder is to the right of the gray sphere,The gray sphere is to the right of the green cylinder,right,cylinder,green,sphere,gray,000311.png
The green cylinder is to the right of the purple sphere,The purple sphere is to the right of the green cylinder,right,cylinder,green,sphere,purple,000313.png
The green cylinder is to the right of the red sphere,The red sphere is to the right of the green cylinder,right,cylinder,green,sphere,red,000314.png
The green cylinder is to the right of the yellow sphere,The yellow sphere is to the right of the green cylinder,right,cylinder,green,sphere,yellow,000315.png
The purple cylinder is to the right of the brown sphere,The brown sphere is to the right of the purple cylinder,right,cylinder,purple,sphere,brown,000317.png
The purple cylinder is to the right of the cyan sphere,The cyan sphere is to the right of the purple cylinder,right,cylinder,purple,sphere,cyan,000318.png
The purple cylinder is to the right of the gray sphere,The gray sphere is to the right of the purple cylinder,right,cylinder,purple,sphere,gray,000319.png
The purple cylinder is to the right of the purple sphere,The purple sphere is to the right of the purple cylinder,right,cylinder,purple,sphere,purple,000321.png
The purple cylinder is to the right of the red sphere,The red sphere is to the right of the purple cylinder,right,cylinder,purple,sphere,red,000322.png
The purple cylinder is to the right of the yellow sphere,The yellow sphere is to the right of the purple cylinder,right,cylinder,purple,sphere,yellow,000323.png
The red cylinder is to the right of the blue sphere,The blue sphere is to the right of the red cylinder,right,cylinder,red,sphere,blue,000324.png
The red cylinder is to the right of the brown sphere,The brown sphere is to the right of the red cylinder,right,cylinder,red,sphere,brown,000325.png
The red cylinder is to the right of the cyan sphere,The cyan sphere is to the right of the red cylinder,right,cylinder,red,sphere,cyan,000326.png
The red cylinder is to the right of the gray sphere,The gray sphere is to the right of the red cylinder,right,cylinder,red,sphere,gray,000327.png
The red cylinder is to the right of the purple sphere,The purple sphere is to the right of the red cylinder,right,cylinder,red,sphere,purple,000329.png
The red cylinder is to the right of the red sphere,The red sphere is to the right of the red cylinder,right,cylinder,red,sphere,red,000330.png
The red cylinder is to the right of the yellow sphere,The yellow sphere is to the right of the red cylinder,right,cylinder,red,sphere,yellow,000331.png
The yellow cylinder is to the right of the brown sphere,The brown sphere is to the right of the yellow cylinder,right,cylinder,yellow,sphere,brown,000333.png
The yellow cylinder is to the right of the gray sphere,The gray sphere is to the right of the yellow cylinder,right,cylinder,yellow,sphere,gray,000335.png
The yellow cylinder is to the right of the green sphere,The green sphere is to the right of the yellow cylinder,right,cylinder,yellow,sphere,green,000336.png
The yellow cylinder is to the right of the red sphere,The red sphere is to the right of the yellow cylinder,right,cylinder,yellow,sphere,red,000338.png
The yellow cylinder is to the right of the yellow sphere,The yellow sphere is to the right of the yellow cylinder,right,cylinder,yellow,sphere,yellow,000339.png
The blue cylinder is to the right of the brown cone,The brown cone is to the right of the blue cylinder,right,cylinder,blue,cone,brown,000341.png
The blue cylinder is to the right of the cyan cone,The cyan cone is to the right of the blue cylinder,right,cylinder,blue,cone,cyan,000342.png
The blue cylinder is to the right of the gray cone,The gray cone is to the right of the blue cylinder,right,cylinder,blue,cone,gray,000343.png
The blue cylinder is to the right of the green cone,The green cone is to the right of the blue cylinder,right,cylinder,blue,cone,green,000344.png
The blue cylinder is to the right of the red cone,The red cone is to the right of the blue cylinder,right,cylinder,blue,cone,red,000346.png
The blue cylinder is to the right of the yellow cone,The yellow cone is to the right of the blue cylinder,right,cylinder,blue,cone,yellow,000347.png
The brown cylinder is to the right of the blue cone,The blue cone is to the right of the brown cylinder,right,cylinder,brown,cone,blue,000348.png
The brown cylinder is to the right of the cyan cone,The cyan cone is to the right of the brown cylinder,right,cylinder,brown,cone,cyan,000350.png
The brown cylinder is to the right of the gray cone,The gray cone is to the right of the brown cylinder,right,cylinder,brown,cone,gray,000351.png
The brown cylinder is to the right of the purple cone,The purple cone is to the right of the brown cylinder,right,cylinder,brown,cone,purple,000353.png
The brown cylinder is to the right of the red cone,The red cone is to the right of the brown cylinder,right,cylinder,brown,cone,red,000354.png
The brown cylinder is to the right of the yellow cone,The yellow cone is to the right of the brown cylinder,right,cylinder,brown,cone,yellow,000355.png
The cyan cylinder is to the right of the brown cone,The brown cone is to the right of the cyan cylinder,right,cylinder,cyan,cone,brown,000357.png
The cyan cylinder is to the right of the cyan cone,The cyan cone is to the right of the cyan cylinder,right,cylinder,cyan,cone,cyan,000358.png
The cyan cylinder is to the right of the gray cone,The gray cone is to the right of the cyan cylinder,right,cylinder,cyan,cone,gray,000359.png
The cyan cylinder is to the right of the green cone,The green cone is to the right of the cyan cylinder,right,cylinder,cyan,cone,green,000360.png
The cyan cylinder is to the right of the purple cone,The purple cone is to the right of the cyan cylinder,right,cylinder,cyan,cone,purple,000361.png
The cyan cylinder is to the right of the red cone,The red cone is to the right of the cyan cylinder,right,cylinder,cyan,cone,red,000362.png
The cyan cylinder is to the right of the yellow cone,The yellow cone is to the right of the cyan cylinder,right,cylinder,cyan,cone,yellow,000363.png
The gray cylinder is to the right of the blue cone,The blue cone is to the right of the gray cylinder,right,cylinder,gray,cone,blue,000364.png
The gray cylinder is to the right of the cyan cone,The cyan cone is to the right of the gray cylinder,right,cylinder,gray,cone,cyan,000366.png
The gray cylinder is to the right of the gray cone,The gray cone is to the right of the gray cylinder,right,cylinder,gray,cone,gray,000367.png
The gray cylinder is to the right of the green cone,The green cone is to the right of the gray cylinder,right,cylinder,gray,cone,green,000368.png
The gray cylinder is to the right of the purple cone,The purple cone is to the right of the gray cylinder,right,cylinder,gray,cone,purple,000369.png
The gray cylinder is to the right of the red cone,The red cone is to the right of the gray cylinder,right,cylinder,gray,cone,red,000370.png
The gray cylinder is to the right of the yellow cone,The yellow cone is to the right of the gray cylinder,right,cylinder,gray,cone,yellow,000371.png
The green cylinder is to the right of the blue cone,The blue cone is to the right of the green cylinder,right,cylinder,green,cone,blue,000372.png
The green cylinder is to the right of the brown cone,The brown cone is to the right of the green cylinder,right,cylinder,green,cone,brown,000373.png
The green cylinder is to the right of the cyan cone,The cyan cone is to the right of the green cylinder,right,cylinder,green,cone,cyan,000374.png
The green cylinder is to the right of the gray cone,The gray cone is to the right of the green cylinder,right,cylinder,green,cone,gray,000375.png
The green cylinder is to the right of the purple cone,The purple cone is to the right of the green cylinder,right,cylinder,green,cone,purple,000377.png
The green cylinder is to the right of the red cone,The red cone is to the right of the green cylinder,right,cylinder,green,cone,red,000378.png
The green cylinder is to the right of the yellow cone,The yellow cone is to the right of the green cylinder,right,cylinder,green,cone,yellow,000379.png
The purple cylinder is to the right of the brown cone,The brown cone is to the right of the purple cylinder,right,cylinder,purple,cone,brown,000381.png
The purple cylinder is to the right of the cyan cone,The cyan cone is to the right of the purple cylinder,right,cylinder,purple,cone,cyan,000382.png
The purple cylinder is to the right of the gray cone,The gray cone is to the right of the purple cylinder,right,cylinder,purple,cone,gray,000383.png
The purple cylinder is to the right of the purple cone,The purple cone is to the right of the purple cylinder,right,cylinder,purple,cone,purple,000385.png
The purple cylinder is to the right of the red cone,The red cone is to the right of the purple cylinder,right,cylinder,purple,cone,red,000386.png
The purple cylinder is to the right of the yellow cone,The yellow cone is to the right of the purple cylinder,right,cylinder,purple,cone,yellow,000387.png
The red cylinder is to the right of the blue cone,The blue cone is to the right of the red cylinder,right,cylinder,red,cone,blue,000388.png
The red cylinder is to the right of the brown cone,The brown cone is to the right of the red cylinder,right,cylinder,red,cone,brown,000389.png
The red cylinder is to the right of the cyan cone,The cyan cone is to the right of the red cylinder,right,cylinder,red,cone,cyan,000390.png
The red cylinder is to the right of the gray cone,The gray cone is to the right of the red cylinder,right,cylinder,red,cone,gray,000391.png
The red cylinder is to the right of the purple cone,The purple cone is to the right of the red cylinder,right,cylinder,red,cone,purple,000393.png
The red cylinder is to the right of the red cone,The red cone is to the right of the red cylinder,right,cylinder,red,cone,red,000394.png
The red cylinder is to the right of the yellow cone,The yellow cone is to the right of the red cylinder,right,cylinder,red,cone,yellow,000395.png
The yellow cylinder is to the right of the brown cone,The brown cone is to the right of the yellow cylinder,right,cylinder,yellow,cone,brown,000397.png
The yellow cylinder is to the right of the gray cone,The gray cone is to the right of the yellow cylinder,right,cylinder,yellow,cone,gray,000399.png
The yellow cylinder is to the right of the green cone,The green cone is to the right of the yellow cylinder,right,cylinder,yellow,cone,green,000400.png
The yellow cylinder is to the right of the red cone,The red cone is to the right of the yellow cylinder,right,cylinder,yellow,cone,red,000402.png
The yellow cylinder is to the right of the yellow cone,The yellow cone is to the right of the yellow cylinder,right,cylinder,yellow,cone,yellow,000403.png
The blue sphere is to the right of the brown cone,The brown cone is to the right of the blue sphere,right,sphere,blue,cone,brown,000405.png
The blue sphere is to the right of the cyan cone,The cyan cone is to the right of the blue sphere,right,sphere,blue,cone,cyan,000406.png
The blue sphere is to the right of the gray cone,The gray cone is to the right of the blue sphere,right,sphere,blue,cone,gray,000407.png
The blue sphere is to the right of the green cone,The green cone is to the right of the blue sphere,right,sphere,blue,cone,green,000408.png
The blue sphere is to the right of the red cone,The red cone is to the right of the blue sphere,right,sphere,blue,cone,red,000410.png
The blue sphere is to the right of the yellow cone,The yellow cone is to the right of the blue sphere,right,sphere,blue,cone,yellow,000411.png
The brown sphere is to the right of the blue cone,The blue cone is to the right of the brown sphere,right,sphere,brown,cone,blue,000412.png
The brown sphere is to the right of the cyan cone,The cyan cone is to the right of the brown sphere,right,sphere,brown,cone,cyan,000414.png
The brown sphere is to the right of the gray cone,The gray cone is to the right of the brown sphere,right,sphere,brown,cone,gray,000415.png
The brown sphere is to the right of the purple cone,The purple cone is to the right of the brown sphere,right,sphere,brown,cone,purple,000417.png
The brown sphere is to the right of the red cone,The red cone is to the right of the brown sphere,right,sphere,brown,cone,red,000418.png
The brown sphere is to the right of the yellow cone,The yellow cone is to the right of the brown sphere,right,sphere,brown,cone,yellow,000419.png
The cyan sphere is to the right of the brown cone,The brown cone is to the right of the cyan sphere,right,sphere,cyan,cone,brown,000421.png
The cyan sphere is to the right of the cyan cone,The cyan cone is to the right of the cyan sphere,right,sphere,cyan,cone,cyan,000422.png
The cyan sphere is to the right of the gray cone,The gray cone is to the right of the cyan sphere,right,sphere,cyan,cone,gray,000423.png
The cyan sphere is to the right of the green cone,The green cone is to the right of the cyan sphere,right,sphere,cyan,cone,green,000424.png
The cyan sphere is to the right of the purple cone,The purple cone is to the right of the cyan sphere,right,sphere,cyan,cone,purple,000425.png
The cyan sphere is to the right of the red cone,The red cone is to the right of the cyan sphere,right,sphere,cyan,cone,red,000426.png
The cyan sphere is to the right of the yellow cone,The yellow cone is to the right of the cyan sphere,right,sphere,cyan,cone,yellow,000427.png
The gray sphere is to the right of the blue cone,The blue cone is to the right of the gray sphere,right,sphere,gray,cone,blue,000428.png
The gray sphere is to the right of the cyan cone,The cyan cone is to the right of the gray sphere,right,sphere,gray,cone,cyan,000430.png
The gray sphere is to the right of the gray cone,The gray cone is to the right of the gray sphere,right,sphere,gray,cone,gray,000431.png
The gray sphere is to the right of the green cone,The green cone is to the right of the gray sphere,right,sphere,gray,cone,green,000432.png
The gray sphere is to the right of the purple cone,The purple cone is to the right of the gray sphere,right,sphere,gray,cone,purple,000433.png
The gray sphere is to the right of the red cone,The red cone is to the right of the gray sphere,right,sphere,gray,cone,red,000434.png
The gray sphere is to the right of the yellow cone,The yellow cone is to the right of the gray sphere,right,sphere,gray,cone,yellow,000435.png
The green sphere is to the right of the blue cone,The blue cone is to the right of the green sphere,right,sphere,green,cone,blue,000436.png
The green sphere is to the right of the brown cone,The brown cone is to the right of the green sphere,right,sphere,green,cone,brown,000437.png
The green sphere is to the right of the cyan cone,The cyan cone is to the right of the green sphere,right,sphere,green,cone,cyan,000438.png
The green sphere is to the right of the gray cone,The gray cone is to the right of the green sphere,right,sphere,green,cone,gray,000439.png
The green sphere is to the right of the purple cone,The purple cone is to the right of the green sphere,right,sphere,green,cone,purple,000441.png
The green sphere is to the right of the red cone,The red cone is to the right of the green sphere,right,sphere,green,cone,red,000442.png
The green sphere is to the right of the yellow cone,The yellow cone is to the right of the green sphere,right,sphere,green,cone,yellow,000443.png
The purple sphere is to the right of the brown cone,The brown cone is to the right of the purple sphere,right,sphere,purple,cone,brown,000445.png
The purple sphere is to the right of the cyan cone,The cyan cone is to the right of the purple sphere,right,sphere,purple,cone,cyan,000446.png
The purple sphere is to the right of the gray cone,The gray cone is to the right of the purple sphere,right,sphere,purple,cone,gray,000447.png
The purple sphere is to the right of the purple cone,The purple cone is to the right of the purple sphere,right,sphere,purple,cone,purple,000449.png
The purple sphere is to the right of the red cone,The red cone is to the right of the purple sphere,right,sphere,purple,cone,red,000450.png
The purple sphere is to the right of the yellow cone,The yellow cone is to the right of the purple sphere,right,sphere,purple,cone,yellow,000451.png
The red sphere is to the right of the blue cone,The blue cone is to the right of the red sphere,right,sphere,red,cone,blue,000452.png
The red sphere is to the right of the brown cone,The brown cone is to the right of the red sphere,right,sphere,red,cone,brown,000453.png
The red sphere is to the right of the cyan cone,The cyan cone is to the right of the red sphere,right,sphere,red,cone,cyan,000454.png
The red sphere is to the right of the gray cone,The gray cone is to the right of the red sphere,right,sphere,red,cone,gray,000455.png
The red sphere is to the right of the purple cone,The purple cone is to the right of the red sphere,right,sphere,red,cone,purple,000457.png
The red sphere is to the right of the red cone,The red cone is to the right of the red sphere,right,sphere,red,cone,red,000458.png
The red sphere is to the right of the yellow cone,The yellow cone is to the right of the red sphere,right,sphere,red,cone,yellow,000459.png
The yellow sphere is to the right of the brown cone,The brown cone is to the right of the yellow sphere,right,sphere,yellow,cone,brown,000461.png
The yellow sphere is to the right of the gray cone,The gray cone is to the right of the yellow sphere,right,sphere,yellow,cone,gray,000463.png
The yellow sphere is to the right of the green cone,The green cone is to the right of the yellow sphere,right,sphere,yellow,cone,green,000464.png
The yellow sphere is to the right of the red cone,The red cone is to the right of the yellow sphere,right,sphere,yellow,cone,red,000466.png
The yellow sphere is to the right of the yellow cone,The yellow cone is to the right of the yellow sphere,right,sphere,yellow,cone,yellow,000467.png
The blue cylinder is to the right of the cyan cylinder,The cyan cylinder is to the right of the blue cylinder,right,cylinder,blue,cylinder,cyan,000469.png
The blue cylinder is to the right of the gray cylinder,The gray cylinder is to the right of the blue cylinder,right,cylinder,blue,cylinder,gray,000470.png
The blue cylinder is to the right of the green cylinder,The green cylinder is to the right of the blue cylinder,right,cylinder,blue,cylinder,green,000471.png
The blue cylinder is to the right of the purple cylinder,The purple cylinder is to the right of the blue cylinder,right,cylinder,blue,cylinder,purple,000472.png
The blue cylinder is to the right of the red cylinder,The red cylinder is to the right of the blue cylinder,right,cylinder,blue,cylinder,red,000473.png
The blue cylinder is to the right of the yellow cylinder,The yellow cylinder is to the right of the blue cylinder,right,cylinder,blue,cylinder,yellow,000474.png
The brown cylinder is to the right of the cyan cylinder,The cyan cylinder is to the right of the brown cylinder,right,cylinder,brown,cylinder,cyan,000475.png
The brown cylinder is to the right of the purple cylinder,The purple cylinder is to the right of the brown cylinder,right,cylinder,brown,cylinder,purple,000478.png
The brown cylinder is to the right of the red cylinder,The red cylinder is to the right of the brown cylinder,right,cylinder,brown,cylinder,red,000479.png
The cyan cylinder is to the right of the gray cylinder,The gray cylinder is to the right of the cyan cylinder,right,cylinder,cyan,cylinder,gray,000481.png
The cyan cylinder is to the right of the green cylinder,The green cylinder is to the right of the cyan cylinder,right,cylinder,cyan,cylinder,green,000482.png
The cyan cylinder is to the right of the purple cylinder,The purple cylinder is to the right of the cyan cylinder,right,cylinder,cyan,cylinder,purple,000483.png
The cyan cylinder is to the right of the red cylinder,The red cylinder is to the right of the cyan cylinder,right,cylinder,cyan,cylinder,red,000484.png
The cyan cylinder is to the right of the yellow cylinder,The yellow cylinder is to the right of the cyan cylinder,right,cylinder,cyan,cylinder,yellow,000485.png
The gray cylinder is to the right of the green cylinder,The green cylinder is to the right of the gray cylinder,right,cylinder,gray,cylinder,green,000486.png
The gray cylinder is to the right of the purple cylinder,The purple cylinder is to the right of the gray cylinder,right,cylinder,gray,cylinder,purple,000487.png
The gray cylinder is to the right of the red cylinder,The red cylinder is to the right of the gray cylinder,right,cylinder,gray,cylinder,red,000488.png
The green cylinder is to the right of the purple cylinder,The purple cylinder is to the right of the green cylinder,right,cylinder,green,cylinder,purple,000490.png
The green cylinder is to the right of the red cylinder,The red cylinder is to the right of the green cylinder,right,cylinder,green,cylinder,red,000491.png
The green cylinder is to the right of the yellow cylinder,The yellow cylinder is to the right of the green cylinder,right,cylinder,green,cylinder,yellow,000492.png
The purple cylinder is to the right of the yellow cylinder,The yellow cylinder is to the right of the purple cylinder,right,cylinder,purple,cylinder,yellow,000494.png
The red cylinder is to the right of the yellow cylinder,The yellow cylinder is to the right of the red cylinder,right,cylinder,red,cylinder,yellow,000495.png
The blue sphere is to the right of the cyan sphere,The cyan sphere is to the right of the blue sphere,right,sphere,blue,sphere,cyan,000497.png
The blue sphere is to the right of the gray sphere,The gray sphere is to the right of the blue sphere,right,sphere,blue,sphere,gray,000498.png
The blue sphere is to the right of the green sphere,The green sphere is to the right of the blue sphere,right,sphere,blue,sphere,green,000499.png
The blue sphere is to the right of the purple sphere,The purple sphere is to the right of the blue sphere,right,sphere,blue,sphere,purple,000500.png
The blue sphere is to the right of the red sphere,The red sphere is to the right of the blue sphere,right,sphere,blue,sphere,red,000501.png
The blue sphere is to the right of the yellow sphere,The yellow sphere is to the right of the blue sphere,right,sphere,blue,sphere,yellow,000502.png
The brown sphere is to the right of the cyan sphere,The cyan sphere is to the right of the brown sphere,right,sphere,brown,sphere,cyan,000503.png
The brown sphere is to the right of the purple sphere,The purple sphere is to the right of the brown sphere,right,sphere,brown,sphere,purple,000506.png
The brown sphere is to the right of the red sphere,The red sphere is to the right of the brown sphere,right,sphere,brown,sphere,red,000507.png
The cyan sphere is to the right of the gray sphere,The gray sphere is to the right of the cyan sphere,right,sphere,cyan,sphere,gray,000509.png
The cyan sphere is to the right of the green sphere,The green sphere is to the right of the cyan sphere,right,sphere,cyan,sphere,green,000510.png
The cyan sphere is to the right of the purple sphere,The purple sphere is to the right of the cyan sphere,right,sphere,cyan,sphere,purple,000511.png
The cyan sphere is to the right of the red sphere,The red sphere is to the right of the cyan sphere,right,sphere,cyan,sphere,red,000512.png
The cyan sphere is to the right of the yellow sphere,The yellow sphere is to the right of the cyan sphere,right,sphere,cyan,sphere,yellow,000513.png
The gray sphere is to the right of the green sphere,The green sphere is to the right of the gray sphere,right,sphere,gray,sphere,green,000514.png
The gray sphere is to the right of the purple sphere,The purple sphere is to the right of the gray sphere,right,sphere,gray,sphere,purple,000515.png
The gray sphere is to the right of the red sphere,The red sphere is to the right of the gray sphere,right,sphere,gray,sphere,red,000516.png
The green sphere is to the right of the purple sphere,The purple sphere is to the right of the green sphere,right,sphere,green,sphere,purple,000518.png
The green sphere is to the right of the red sphere,The red sphere is to the right of the green sphere,right,sphere,green,sphere,red,000519.png
The green sphere is to the right of the yellow sphere,The yellow sphere is to the right of the green sphere,right,sphere,green,sphere,yellow,000520.png
The purple sphere is to the right of the yellow sphere,The yellow sphere is to the right of the purple sphere,right,sphere,purple,sphere,yellow,000522.png
The red sphere is to the right of the yellow sphere,The yellow sphere is to the right of the red sphere,right,sphere,red,sphere,yellow,000523.png
The blue cone is to the right of the cyan cone,The cyan cone is to the right of the blue cone,right,cone,blue,cone,cyan,000525.png
The blue cone is to the right of the gray cone,The gray cone is to the right of the blue cone,right,cone,blue,cone,gray,000526.png
The blue cone is to the right of the green cone,The green cone is to the right of the blue cone,right,cone,blue,cone,green,000527.png
The blue cone is to the right of the purple cone,The purple cone is to the right of the blue cone,right,cone,blue,cone,purple,000528.png
The blue cone is to the right of the red cone,The red cone is to the right of the blue cone,right,cone,blue,cone,red,000529.png
The blue cone is to the right of the yellow cone,The yellow cone is to the right of the blue cone,right,cone,blue,cone,yellow,000530.png
The brown cone is to the right of the cyan cone,The cyan cone is to the right of the brown cone,right,cone,brown,cone,cyan,000531.png
The brown cone is to the right of the purple cone,The purple cone is to the right of the brown cone,right,cone,brown,cone,purple,000534.png
The brown cone is to the right of the red cone,The red cone is to the right of the brown cone,right,cone,brown,cone,red,000535.png
The cyan cone is to the right of the gray cone,The gray cone is to the right of the cyan cone,right,cone,cyan,cone,gray,000537.png
The cyan cone is to the right of the green cone,The green cone is to the right of the cyan cone,right,cone,cyan,cone,green,000538.png
The cyan cone is to the right of the purple cone,The purple cone is to the right of the cyan cone,right,cone,cyan,cone,purple,000539.png
The cyan cone is to the right of the red cone,The red cone is to the right of the cyan cone,right,cone,cyan,cone,red,000540.png
The cyan cone is to the right of the yellow cone,The yellow cone is to the right of the cyan cone,right,cone,cyan,cone,yellow,000541.png
The gray cone is to the right of the green cone,The green cone is to the right of the gray cone,right,cone,gray,cone,green,000542.png
The gray cone is to the right of the purple cone,The purple cone is to the right of the gray cone,right,cone,gray,cone,purple,000543.png
The gray cone is to the right of the red cone,The red cone is to the right of the gray cone,right,cone,gray,cone,red,000544.png
The green cone is to the right of the purple cone,The purple cone is to the right of the green cone,right,cone,green,cone,purple,000546.png
The green cone is to the right of the red cone,The red cone is to the right of the green cone,right,cone,green,cone,red,000547.png
The green cone is to the right of the yellow cone,The yellow cone is to the right of the green cone,right,cone,green,cone,yellow,000548.png
The purple cone is to the right of the yellow cone,The yellow cone is to the right of the purple cone,right,cone,purple,cone,yellow,000550.png
The red cone is to the right of the yellow cone,The yellow cone is to the right of the red cone,right,cone,red,cone,yellow,000551.png
The blue cube is in front of the brown sphere,The brown sphere is in front of the blue cube,front,cube,blue,sphere,brown,000553.png
The blue cube is in front of the cyan sphere,The cyan sphere is in front of the blue cube,front,cube,blue,sphere,cyan,000554.png
The blue cube is in front of the gray sphere,The gray sphere is in front of the blue cube,front,cube,blue,sphere,gray,000555.png
The blue cube is in front of the green sphere,The green sphere is in front of the blue cube,front,cube,blue,sphere,green,000556.png
The blue cube is in front of the red sphere,The red sphere is in front of the blue cube,front,cube,blue,sphere,red,000558.png
The blue cube is in front of the yellow sphere,The yellow sphere is in front of the blue cube,front,cube,blue,sphere,yellow,000559.png
The brown cube is in front of the blue sphere,The blue sphere is in front of the brown cube,front,cube,brown,sphere,blue,000560.png
The brown cube is in front of the cyan sphere,The cyan sphere is in front of the brown cube,front,cube,brown,sphere,cyan,000562.png
The brown cube is in front of the gray sphere,The gray sphere is in front of the brown cube,front,cube,brown,sphere,gray,000563.png
The brown cube is in front of the purple sphere,The purple sphere is in front of the brown cube,front,cube,brown,sphere,purple,000565.png
The brown cube is in front of the red sphere,The red sphere is in front of the brown cube,front,cube,brown,sphere,red,000566.png
The brown cube is in front of the yellow sphere,The yellow sphere is in front of the brown cube,front,cube,brown,sphere,yellow,000567.png
The cyan cube is in front of the brown sphere,The brown sphere is in front of the cyan cube,front,cube,cyan,sphere,brown,000569.png
The cyan cube is in front of the cyan sphere,The cyan sphere is in front of the cyan cube,front,cube,cyan,sphere,cyan,000570.png
The cyan cube is in front of the gray sphere,The gray sphere is in front of the cyan cube,front,cube,cyan,sphere,gray,000571.png
The cyan cube is in front of the green sphere,The green sphere is in front of the cyan cube,front,cube,cyan,sphere,green,000572.png
The cyan cube is in front of the purple sphere,The purple sphere is in front of the cyan cube,front,cube,cyan,sphere,purple,000573.png
The cyan cube is in front of the red sphere,The red sphere is in front of the cyan cube,front,cube,cyan,sphere,red,000574.png
The cyan cube is in front of the yellow sphere,The yellow sphere is in front of the cyan cube,front,cube,cyan,sphere,yellow,000575.png
The gray cube is in front of the blue sphere,The blue sphere is in front of the gray cube,front,cube,gray,sphere,blue,000576.png
The gray cube is in front of the cyan sphere,The cyan sphere is in front of the gray cube,front,cube,gray,sphere,cyan,000578.png
The gray cube is in front of the gray sphere,The gray sphere is in front of the gray cube,front,cube,gray,sphere,gray,000579.png
The gray cube is in front of the green sphere,The green sphere is in front of the gray cube,front,cube,gray,sphere,green,000580.png
The gray cube is in front of the purple sphere,The purple sphere is in front of the gray cube,front,cube,gray,sphere,purple,000581.png
The gray cube is in front of the red sphere,The red sphere is in front of the gray cube,front,cube,gray,sphere,red,000582.png
The gray cube is in front of the yellow sphere,The yellow sphere is in front of the gray cube,front,cube,gray,sphere,yellow,000583.png
The green cube is in front of the blue sphere,The blue sphere is in front of the green cube,front,cube,green,sphere,blue,000584.png
The green cube is in front of the brown sphere,The brown sphere is in front of the green cube,front,cube,green,sphere,brown,000585.png
The green cube is in front of the cyan sphere,The cyan sphere is in front of the green cube,front,cube,green,sphere,cyan,000586.png
The green cube is in front of the gray sphere,The gray sphere is in front of the green cube,front,cube,green,sphere,gray,000587.png
The green cube is in front of the purple sphere,The purple sphere is in front of the green cube,front,cube,green,sphere,purple,000589.png
The green cube is in front of the red sphere,The red sphere is in front of the green cube,front,cube,green,sphere,red,000590.png
The green cube is in front of the yellow sphere,The yellow sphere is in front of the green cube,front,cube,green,sphere,yellow,000591.png
The purple cube is in front of the brown sphere,The brown sphere is in front of the purple cube,front,cube,purple,sphere,brown,000593.png
The purple cube is in front of the cyan sphere,The cyan sphere is in front of the purple cube,front,cube,purple,sphere,cyan,000594.png
The purple cube is in front of the gray sphere,The gray sphere is in front of the purple cube,front,cube,purple,sphere,gray,000595.png
The purple cube is in front of the purple sphere,The purple sphere is in front of the purple cube,front,cube,purple,sphere,purple,000597.png
The purple cube is in front of the red sphere,The red sphere is in front of the purple cube,front,cube,purple,sphere,red,000598.png
The purple cube is in front of the yellow sphere,The yellow sphere is in front of the purple cube,front,cube,purple,sphere,yellow,000599.png
The red cube is in front of the blue sphere,The blue sphere is in front of the red cube,front,cube,red,sphere,blue,000600.png
The red cube is in front of the brown sphere,The brown sphere is in front of the red cube,front,cube,red,sphere,brown,000601.png
The red cube is in front of the cyan sphere,The cyan sphere is in front of the red cube,front,cube,red,sphere,cyan,000602.png
The red cube is in front of the gray sphere,The gray sphere is in front of the red cube,front,cube,red,sphere,gray,000603.png
The red cube is in front of the purple sphere,The purple sphere is in front of the red cube,front,cube,red,sphere,purple,000605.png
The red cube is in front of the red sphere,The red sphere is in front of the red cube,front,cube,red,sphere,red,000606.png
The red cube is in front of the yellow sphere,The yellow sphere is in front of the red cube,front,cube,red,sphere,yellow,000607.png
The yellow cube is in front of the brown sphere,The brown sphere is in front of the yellow cube,front,cube,yellow,sphere,brown,000609.png
The yellow cube is in front of the gray sphere,The gray sphere is in front of the yellow cube,front,cube,yellow,sphere,gray,000611.png
The yellow cube is in front of the green sphere,The green sphere is in front of the yellow cube,front,cube,yellow,sphere,green,000612.png
The yellow cube is in front of the red sphere,The red sphere is in front of the yellow cube,front,cube,yellow,sphere,red,000614.png
The yellow cube is in front of the yellow sphere,The yellow sphere is in front of the yellow cube,front,cube,yellow,sphere,yellow,000615.png
The blue cube is in front of the brown cone,The brown cone is in front of the blue cube,front,cube,blue,cone,brown,000617.png
The blue cube is in front of the cyan cone,The cyan cone is in front of the blue cube,front,cube,blue,cone,cyan,000618.png
The blue cube is in front of the gray cone,The gray cone is in front of the blue cube,front,cube,blue,cone,gray,000619.png
The blue cube is in front of the green cone,The green cone is in front of the blue cube,front,cube,blue,cone,green,000620.png
